CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000004219CCPF;04/09/2022;1;0,077;R
ES0000000000004219CCPF;04/09/2022;2;0,101;R
ES0000000000004219CCPF;04/09/2022;3;0,101;R
ES0000000000004219CCPF;04/09/2022;4;0,064;R
ES0000000000004219CCPF;04/09/2022;5;0,114;R
ES0000000000004219CCPF;04/09/2022;6;0,108;R
ES0000000000004219CCPF;04/09/2022;7;0,139;R
ES0000000000004219CCPF;04/09/2022;8;0,105;R
ES0000000000004219CCPF;04/09/2022;9;0,067;R
ES0000000000004219CCPF;04/09/2022;10;0,135;R
ES0000000000004219CCPF;04/09/2022;11;0,352;R
ES0000000000004219CCPF;04/09/2022;12;1,127;R
ES0000000000004219CCPF;04/09/2022;13;1,643;R
ES0000000000004219CCPF;04/09/2022;14;1,279;R
ES0000000000004219CCPF;04/09/2022;15;0,505;R
ES0000000000004219CCPF;04/09/2022;16;0,166;R
ES0000000000004219CCPF;04/09/2022;17;0,108;R
ES0000000000004219CCPF;04/09/2022;18;0,287;R
ES0000000000004219CCPF;04/09/2022;19;0,188;R
ES0000000000004219CCPF;04/09/2022;20;0,144;R
ES0000000000004219CCPF;04/09/2022;21;0,166;R
ES0000000000004219CCPF;04/09/2022;22;0,15;R
ES0000000000004219CCPF;04/09/2022;23;0,129;R
ES0000000000004219CCPF;05/09/2022;0;0,082;R
ES0000000000004219CCPF;05/09/2022;1;0,085;R
ES0000000000004219CCPF;05/09/2022;2;0,037;R
ES0000000000004219CCPF;05/09/2022;3;0,055;R
ES0000000000004219CCPF;05/09/2022;4;0,07;R
ES0000000000004219CCPF;05/09/2022;5;0,038;R
ES0000000000004219CCPF;05/09/2022;6;0,091;R
ES0000000000004219CCPF;05/09/2022;7;0,066;R
ES0000000000004219CCPF;05/09/2022;8;0,026;R
ES0000000000004219CCPF;05/09/2022;9;0,436;R
ES0000000000004219CCPF;05/09/2022;10;0,122;R
ES0000000000004219CCPF;05/09/2022;11;0,144;R
ES0000000000004219CCPF;05/09/2022;12;0,186;R
ES0000000000004219CCPF;05/09/2022;13;0,158;R
ES0000000000004219CCPF;05/09/2022;14;0,315;R
ES0000000000004219CCPF;05/09/2022;15;0,202;R
ES0000000000004219CCPF;05/09/2022;16;0,188;R
ES0000000000004219CCPF;05/09/2022;17;0,179;R
ES0000000000004219CCPF;05/09/2022;18;0,109;R
ES0000000000004219CCPF;05/09/2022;19;0,104;R
ES0000000000004219CCPF;05/09/2022;20;0,23;R
ES0000000000004219CCPF;05/09/2022;21;0,184;R
ES0000000000004219CCPF;05/09/2022;22;0,119;R
ES0000000000004219CCPF;05/09/2022;23;0,5;R
ES0000000000004219CCPF;06/09/2022;0;1,178;R
ES0000000000004219CCPF;06/09/2022;1;0,062;R
ES0000000000004219CCPF;06/09/2022;2;0,16;R
ES0000000000004219CCPF;06/09/2022;3;0,141;R
ES0000000000004219CCPF;06/09/2022;4;0,082;R
ES0000000000004219CCPF;06/09/2022;5;0,111;R
ES0000000000004219CCPF;06/09/2022;6;0,079;R
ES0000000000004219CCPF;06/09/2022;7;0,064;R
ES0000000000004219CCPF;06/09/2022;8;0,059;R
ES0000000000004219CCPF;06/09/2022;9;0,012;R
ES0000000000004219CCPF;06/09/2022;10;0,067;R
ES0000000000004219CCPF;06/09/2022;11;0,034;R
ES0000000000004219CCPF;06/09/2022;12;0,036;R
ES0000000000004219CCPF;06/09/2022;13;0,065;R
ES0000000000004219CCPF;06/09/2022;14;0,208;R
ES0000000000004219CCPF;06/09/2022;15;0,151;R
ES0000000000004219CCPF;06/09/2022;16;0,074;R
ES0000000000004219CCPF;06/09/2022;17;0,125;R
ES0000000000004219CCPF;06/09/2022;18;0,096;R
ES0000000000004219CCPF;06/09/2022;19;0,256;R
ES0000000000004219CCPF;06/09/2022;20;0,494;R
ES0000000000004219CCPF;06/09/2022;21;0,204;R
ES0000000000004219CCPF;06/09/2022;22;0,196;R
ES0000000000004219CCPF;06/09/2022;23;0,14;R
ES0000000000004219CCPF;07/09/2022;0;0,138;R
ES0000000000004219CCPF;07/09/2022;1;0,1;R
ES0000000000004219CCPF;07/09/2022;2;0,116;R
ES0000000000004219CCPF;07/09/2022;3;0,104;R
ES0000000000004219CCPF;07/09/2022;4;0,114;R
ES0000000000004219CCPF;07/09/2022;5;0,068;R
ES0000000000004219CCPF;07/09/2022;6;0,123;R
ES0000000000004219CCPF;07/09/2022;7;0,095;R
ES0000000000004219CCPF;07/09/2022;8;0,115;R
ES0000000000004219CCPF;07/09/2022;9;0,052;R
ES0000000000004219CCPF;07/09/2022;10;0,07;R
ES0000000000004219CCPF;07/09/2022;11;0,003;R
ES0000000000004219CCPF;07/09/2022;12;0,077;R
ES0000000000004219CCPF;07/09/2022;13;0,003;R
ES0000000000004219CCPF;07/09/2022;14;0,075;R
ES0000000000004219CCPF;07/09/2022;15;0,131;R
ES0000000000004219CCPF;07/09/2022;16;0,036;R
ES0000000000004219CCPF;07/09/2022;17;0,064;R
ES0000000000004219CCPF;07/09/2022;18;0,775;R
ES0000000000004219CCPF;07/09/2022;19;0,478;R
ES0000000000004219CCPF;07/09/2022;20;0,233;R
ES0000000000004219CCPF;07/09/2022;21;0,177;R
ES0000000000004219CCPF;07/09/2022;22;0,163;R
ES0000000000004219CCPF;07/09/2022;23;0,142;R
ES0000000000004219CCPF;08/09/2022;0;0,155;R
ES0000000000004219CCPF;08/09/2022;1;0,152;R
ES0000000000004219CCPF;08/09/2022;2;0,117;R
ES0000000000004219CCPF;08/09/2022;3;0,119;R
ES0000000000004219CCPF;08/09/2022;4;0,067;R
ES0000000000004219CCPF;08/09/2022;5;0,121;R
ES0000000000004219CCPF;08/09/2022;6;0,497;R
ES0000000000004219CCPF;08/09/2022;7;1,151;R
ES0000000000004219CCPF;08/09/2022;8;0,004;R
ES0000000000004219CCPF;08/09/2022;9;0,078;R
ES0000000000004219CCPF;08/09/2022;10;0,016;R
ES0000000000004219CCPF;08/09/2022;11;0,064;R
ES0000000000004219CCPF;08/09/2022;12;0,032;R
ES0000000000004219CCPF;08/09/2022;13;0,05;R
ES0000000000004219CCPF;08/09/2022;14;0,055;R
ES0000000000004219CCPF;08/09/2022;15;0,263;R
ES0000000000004219CCPF;08/09/2022;16;0,135;R
ES0000000000004219CCPF;08/09/2022;17;0,106;R
ES0000000000004219CCPF;08/09/2022;18;0,121;R
ES0000000000004219CCPF;08/09/2022;19;0,145;R
ES0000000000004219CCPF;08/09/2022;20;0,395;R
ES0000000000004219CCPF;08/09/2022;21;0,19;R
ES0000000000004219CCPF;08/09/2022;22;0,126;R
ES0000000000004219CCPF;08/09/2022;23;0,08;R
ES0000000000004219CCPF;09/09/2022;0;0,12;R
ES0000000000004219CCPF;09/09/2022;1;0,098;R
ES0000000000004219CCPF;09/09/2022;2;0,079;R
ES0000000000004219CCPF;09/09/2022;3;0,121;R
ES0000000000004219CCPF;09/09/2022;4;0,072;R
ES0000000000004219CCPF;09/09/2022;5;0,097;R
ES0000000000004219CCPF;09/09/2022;6;0,156;R
ES0000000000004219CCPF;09/09/2022;7;0,182;R
ES0000000000004219CCPF;09/09/2022;8;0,252;R
ES0000000000004219CCPF;09/09/2022;9;0,207;R
ES0000000000004219CCPF;09/09/2022;10;0,204;R
ES0000000000004219CCPF;09/09/2022;11;0,16;R
ES0000000000004219CCPF;09/09/2022;12;0,261;R
ES0000000000004219CCPF;09/09/2022;13;0,148;R
ES0000000000004219CCPF;09/09/2022;14;0,182;R
ES0000000000004219CCPF;09/09/2022;15;0,504;R
ES0000000000004219CCPF;09/09/2022;16;0,196;R
ES0000000000004219CCPF;09/09/2022;17;0,169;R
ES0000000000004219CCPF;09/09/2022;18;1,315;R
ES0000000000004219CCPF;09/09/2022;19;0,629;R
ES0000000000004219CCPF;09/09/2022;20;0,162;R
ES0000000000004219CCPF;09/09/2022;21;0,155;R
ES0000000000004219CCPF;09/09/2022;22;0,15;R
ES0000000000004219CCPF;09/09/2022;23;0,116;R
ES0000000000004219CCPF;10/09/2022;0;0,124;R
ES0000000000004219CCPF;10/09/2022;1;0,099;R
ES0000000000004219CCPF;10/09/2022;2;0,1;R
ES0000000000004219CCPF;10/09/2022;3;0,123;R
ES0000000000004219CCPF;10/09/2022;4;0,097;R
ES0000000000004219CCPF;10/09/2022;5;0,073;R
ES0000000000004219CCPF;10/09/2022;6;0,117;R
ES0000000000004219CCPF;10/09/2022;7;0,092;R
ES0000000000004219CCPF;10/09/2022;8;0,071;R
ES0000000000004219CCPF;10/09/2022;9;0,307;R
ES0000000000004219CCPF;10/09/2022;10;0,353;R
ES0000000000004219CCPF;10/09/2022;11;0,244;R
ES0000000000004219CCPF;10/09/2022;12;0,402;R
ES0000000000004219CCPF;10/09/2022;13;0,878;R
ES0000000000004219CCPF;10/09/2022;14;0,454;R
ES0000000000004219CCPF;10/09/2022;15;0,374;R
ES0000000000004219CCPF;10/09/2022;16;0,605;R
ES0000000000004219CCPF;10/09/2022;17;1,174;R
ES0000000000004219CCPF;10/09/2022;18;0,18;R
ES0000000000004219CCPF;10/09/2022;19;0,097;R
ES0000000000004219CCPF;10/09/2022;20;0,096;R
ES0000000000004219CCPF;10/09/2022;21;0,096;R
ES0000000000004219CCPF;10/09/2022;22;0,052;R
ES0000000000004219CCPF;10/09/2022;23;0,083;R
ES0000000000004219CCPF;11/09/2022;0;0,101;R
ES0000000000004219CCPF;11/09/2022;1;0,14;R
ES0000000000004219CCPF;11/09/2022;2;0,087;R
ES0000000000004219CCPF;11/09/2022;3;0,167;R
ES0000000000004219CCPF;11/09/2022;4;0,126;R
ES0000000000004219CCPF;11/09/2022;5;0,113;R
ES0000000000004219CCPF;11/09/2022;6;0,091;R
ES0000000000004219CCPF;11/09/2022;7;0,08;R
ES0000000000004219CCPF;11/09/2022;8;0,117;R
ES0000000000004219CCPF;11/09/2022;9;0,086;R
ES0000000000004219CCPF;11/09/2022;10;0,078;R
ES0000000000004219CCPF;11/09/2022;11;0,855;R
ES0000000000004219CCPF;11/09/2022;12;0,608;R
ES0000000000004219CCPF;11/09/2022;13;1,0;R
ES0000000000004219CCPF;11/09/2022;14;2,187;R
ES0000000000004219CCPF;11/09/2022;15;0,837;R
ES0000000000004219CCPF;11/09/2022;16;0,547;R
ES0000000000004219CCPF;11/09/2022;17;0,477;R
ES0000000000004219CCPF;11/09/2022;18;0,737;R
ES0000000000004219CCPF;11/09/2022;19;0,579;R
ES0000000000004219CCPF;11/09/2022;20;0,355;R
ES0000000000004219CCPF;11/09/2022;21;0,354;R
ES0000000000004219CCPF;11/09/2022;22;0,836;R
ES0000000000004219CCPF;11/09/2022;23;1,451;R
ES0000000000004219CCPF;12/09/2022;0;0,304;R
ES0000000000004219CCPF;12/09/2022;1;0,148;R
ES0000000000004219CCPF;12/09/2022;2;0,145;R
ES0000000000004219CCPF;12/09/2022;3;0,141;R
ES0000000000004219CCPF;12/09/2022;4;0,087;R
ES0000000000004219CCPF;12/09/2022;5;0,14;R
ES0000000000004219CCPF;12/09/2022;6;0,062;R
ES0000000000004219CCPF;12/09/2022;7;0,237;R
ES0000000000004219CCPF;12/09/2022;8;0,117;R
ES0000000000004219CCPF;12/09/2022;9;0,096;R
ES0000000000004219CCPF;12/09/2022;10;0,066;R
ES0000000000004219CCPF;12/09/2022;11;0,07;R
ES0000000000004219CCPF;12/09/2022;12;0,196;R
ES0000000000004219CCPF;12/09/2022;13;0,088;R
ES0000000000004219CCPF;12/09/2022;14;0,151;R
ES0000000000004219CCPF;12/09/2022;15;0,213;R
ES0000000000004219CCPF;12/09/2022;16;0,147;R
ES0000000000004219CCPF;12/09/2022;17;0,094;R
ES0000000000004219CCPF;12/09/2022;18;0,127;R
ES0000000000004219CCPF;12/09/2022;19;0,066;R
ES0000000000004219CCPF;12/09/2022;20;0,356;R
ES0000000000004219CCPF;12/09/2022;21;0,148;R
ES0000000000004219CCPF;12/09/2022;22;0,153;R
ES0000000000004219CCPF;12/09/2022;23;0,162;R
ES0000000000004219CCPF;13/09/2022;0;0,135;R
ES0000000000004219CCPF;13/09/2022;1;0,111;R
ES0000000000004219CCPF;13/09/2022;2;0,073;R
ES0000000000004219CCPF;13/09/2022;3;0,123;R
ES0000000000004219CCPF;13/09/2022;4;0,059;R
ES0000000000004219CCPF;13/09/2022;5;0,128;R
ES0000000000004219CCPF;13/09/2022;6;0,1;R
ES0000000000004219CCPF;13/09/2022;7;0,079;R
ES0000000000004219CCPF;13/09/2022;8;0,038;R
ES0000000000004219CCPF;13/09/2022;9;0,046;R
ES0000000000004219CCPF;13/09/2022;10;0,06;R
ES0000000000004219CCPF;13/09/2022;11;0,022;R
ES0000000000004219CCPF;13/09/2022;12;0,076;R
ES0000000000004219CCPF;13/09/2022;13;0,011;R
ES0000000000004219CCPF;13/09/2022;14;0,233;R
ES0000000000004219CCPF;13/09/2022;15;0,132;R
ES0000000000004219CCPF;13/09/2022;16;0,074;R
ES0000000000004219CCPF;13/09/2022;17;0,079;R
ES0000000000004219CCPF;13/09/2022;18;0,074;R
ES0000000000004219CCPF;13/09/2022;19;0,166;R
ES0000000000004219CCPF;13/09/2022;20;0,678;R
ES0000000000004219CCPF;13/09/2022;21;0,178;R
ES0000000000004219CCPF;13/09/2022;22;0,178;R
ES0000000000004219CCPF;13/09/2022;23;0,067;R
ES0000000000004219CCPF;14/09/2022;0;0,123;R
ES0000000000004219CCPF;14/09/2022;1;0,07;R
ES0000000000004219CCPF;14/09/2022;2;0,094;R
ES0000000000004219CCPF;14/09/2022;3;0,091;R
ES0000000000004219CCPF;14/09/2022;4;0,078;R
ES0000000000004219CCPF;14/09/2022;5;0,127;R
ES0000000000004219CCPF;14/09/2022;6;0,262;R
ES0000000000004219CCPF;14/09/2022;7;1,365;R
ES0000000000004219CCPF;14/09/2022;8;0,064;R
ES0000000000004219CCPF;14/09/2022;9;0,081;R
ES0000000000004219CCPF;14/09/2022;10;0,016;R
ES0000000000004219CCPF;14/09/2022;11;0,066;R
ES0000000000004219CCPF;14/09/2022;12;0,037;R
ES0000000000004219CCPF;14/09/2022;13;0,047;R
ES0000000000004219CCPF;14/09/2022;14;0,24;R
ES0000000000004219CCPF;14/09/2022;15;0,113;R
ES0000000000004219CCPF;14/09/2022;16;0,069;R
ES0000000000004219CCPF;14/09/2022;17;0,039;R
ES0000000000004219CCPF;14/09/2022;18;0,133;R
ES0000000000004219CCPF;14/09/2022;19;0,076;R
ES0000000000004219CCPF;14/09/2022;20;0,285;R
ES0000000000004219CCPF;14/09/2022;21;0,219;R
ES0000000000004219CCPF;14/09/2022;22;0,158;R
ES0000000000004219CCPF;14/09/2022;23;0,139;R
ES0000000000004219CCPF;15/09/2022;0;0,138;R
ES0000000000004219CCPF;15/09/2022;1;0,137;R
ES0000000000004219CCPF;15/09/2022;2;0,07;R
ES0000000000004219CCPF;15/09/2022;3;0,103;R
ES0000000000004219CCPF;15/09/2022;4;0,098;R
ES0000000000004219CCPF;15/09/2022;5;0,071;R
ES0000000000004219CCPF;15/09/2022;6;0,145;R
ES0000000000004219CCPF;15/09/2022;7;0,066;R
ES0000000000004219CCPF;15/09/2022;8;0,011;R
ES0000000000004219CCPF;15/09/2022;9;0,067;R
ES0000000000004219CCPF;15/09/2022;10;0,032;R
ES0000000000004219CCPF;15/09/2022;11;0,108;R
ES0000000000004219CCPF;15/09/2022;12;0,086;R
ES0000000000004219CCPF;15/09/2022;13;0,015;R
ES0000000000004219CCPF;15/09/2022;14;0,24;R
ES0000000000004219CCPF;15/09/2022;15;0,177;R
ES0000000000004219CCPF;15/09/2022;16;0,164;R
ES0000000000004219CCPF;15/09/2022;17;0,201;R
ES0000000000004219CCPF;15/09/2022;18;0,12;R
ES0000000000004219CCPF;15/09/2022;19;0,017;R
ES0000000000004219CCPF;15/09/2022;20;0,491;R
ES0000000000004219CCPF;15/09/2022;21;0,165;R
ES0000000000004219CCPF;15/09/2022;22;0,114;R
ES0000000000004219CCPF;15/09/2022;23;0,128;R
ES0000000000004219CCPF;16/09/2022;0;0,07;R
ES0000000000004219CCPF;16/09/2022;1;0,167;R
ES0000000000004219CCPF;16/09/2022;2;0,136;R
ES0000000000004219CCPF;16/09/2022;3;0,086;R
ES0000000000004219CCPF;16/09/2022;4;0,113;R
ES0000000000004219CCPF;16/09/2022;5;0,048;R
ES0000000000004219CCPF;16/09/2022;6;0,255;R
ES0000000000004219CCPF;16/09/2022;7;1,438;R
ES0000000000004219CCPF;16/09/2022;8;0,339;R
ES0000000000004219CCPF;16/09/2022;9;0,162;R
ES0000000000004219CCPF;16/09/2022;10;0,1;R
ES0000000000004219CCPF;16/09/2022;11;0,192;R
ES0000000000004219CCPF;16/09/2022;12;0,225;R
ES0000000000004219CCPF;16/09/2022;13;0,128;R
ES0000000000004219CCPF;16/09/2022;14;0,171;R
ES0000000000004219CCPF;16/09/2022;15;0,425;R
ES0000000000004219CCPF;16/09/2022;16;0,49;R
ES0000000000004219CCPF;16/09/2022;17;0,185;R
ES0000000000004219CCPF;16/09/2022;18;0,565;R
ES0000000000004219CCPF;16/09/2022;19;0,248;R
ES0000000000004219CCPF;16/09/2022;20;0,095;R
ES0000000000004219CCPF;16/09/2022;21;0,065;R
ES0000000000004219CCPF;16/09/2022;22;0,059;R
ES0000000000004219CCPF;16/09/2022;23;0,051;R
ES0000000000004219CCPF;17/09/2022;0;0,136;R
ES0000000000004219CCPF;17/09/2022;1;0,144;R
ES0000000000004219CCPF;17/09/2022;2;0,082;R
ES0000000000004219CCPF;17/09/2022;3;0,117;R
ES0000000000004219CCPF;17/09/2022;4;0,088;R
ES0000000000004219CCPF;17/09/2022;5;0,093;R
ES0000000000004219CCPF;17/09/2022;6;0,109;R
ES0000000000004219CCPF;17/09/2022;7;0,15;R
ES0000000000004219CCPF;17/09/2022;8;0,1;R
ES0000000000004219CCPF;17/09/2022;9;0,109;R
ES0000000000004219CCPF;17/09/2022;10;0,487;R
ES0000000000004219CCPF;17/09/2022;11;1,372;R
ES0000000000004219CCPF;17/09/2022;12;0,667;R
ES0000000000004219CCPF;17/09/2022;13;0,802;R
ES0000000000004219CCPF;17/09/2022;14;0,24;R
ES0000000000004219CCPF;17/09/2022;15;0,22;R
ES0000000000004219CCPF;17/09/2022;16;0,229;R
ES0000000000004219CCPF;17/09/2022;17;0,148;R
ES0000000000004219CCPF;17/09/2022;18;0,259;R
ES0000000000004219CCPF;17/09/2022;19;0,118;R
ES0000000000004219CCPF;17/09/2022;20;0,202;R
ES0000000000004219CCPF;17/09/2022;21;0,12;R
ES0000000000004219CCPF;17/09/2022;22;0,176;R
ES0000000000004219CCPF;17/09/2022;23;0,203;R
ES0000000000004219CCPF;18/09/2022;0;0,129;R
ES0000000000004219CCPF;18/09/2022;1;0,085;R
ES0000000000004219CCPF;18/09/2022;2;0,111;R
ES0000000000004219CCPF;18/09/2022;3;0,09;R
ES0000000000004219CCPF;18/09/2022;4;0,065;R
ES0000000000004219CCPF;18/09/2022;5;0,106;R
ES0000000000004219CCPF;18/09/2022;6;0,072;R
ES0000000000004219CCPF;18/09/2022;7;0,08;R
ES0000000000004219CCPF;18/09/2022;8;0,097;R
ES0000000000004219CCPF;18/09/2022;9;0,053;R
ES0000000000004219CCPF;18/09/2022;10;0,317;R
ES0000000000004219CCPF;18/09/2022;11;0,212;R
ES0000000000004219CCPF;18/09/2022;12;0,967;R
ES0000000000004219CCPF;18/09/2022;13;2,235;R
ES0000000000004219CCPF;18/09/2022;14;1,433;R
ES0000000000004219CCPF;18/09/2022;15;1,149;R
ES0000000000004219CCPF;18/09/2022;16;0,537;R
ES0000000000004219CCPF;18/09/2022;17;0,119;R
ES0000000000004219CCPF;18/09/2022;18;0,68;R
ES0000000000004219CCPF;18/09/2022;19;0,632;R
ES0000000000004219CCPF;18/09/2022;20;0,439;R
ES0000000000004219CCPF;18/09/2022;21;0,561;R
ES0000000000004219CCPF;18/09/2022;22;0,253;R
ES0000000000004219CCPF;18/09/2022;23;0,142;R
ES0000000000004219CCPF;19/09/2022;0;0,112;R
ES0000000000004219CCPF;19/09/2022;1;0,14;R
ES0000000000004219CCPF;19/09/2022;2;0,163;R
ES0000000000004219CCPF;19/09/2022;3;0,138;R
ES0000000000004219CCPF;19/09/2022;4;0,111;R
ES0000000000004219CCPF;19/09/2022;5;0,123;R
ES0000000000004219CCPF;19/09/2022;6;0,106;R
ES0000000000004219CCPF;19/09/2022;7;0,191;R
ES0000000000004219CCPF;19/09/2022;8;0,064;R
ES0000000000004219CCPF;19/09/2022;9;0,025;R
ES0000000000004219CCPF;19/09/2022;10;0,072;R
ES0000000000004219CCPF;19/09/2022;11;0,047;R
ES0000000000004219CCPF;19/09/2022;12;0,036;R
ES0000000000004219CCPF;19/09/2022;13;0,213;R
ES0000000000004219CCPF;19/09/2022;14;0,277;R
ES0000000000004219CCPF;19/09/2022;15;0,148;R
ES0000000000004219CCPF;19/09/2022;16;0,941;R
ES0000000000004219CCPF;19/09/2022;17;0,836;R
ES0000000000004219CCPF;19/09/2022;18;0,212;R
ES0000000000004219CCPF;19/09/2022;19;0,187;R
ES0000000000004219CCPF;19/09/2022;20;0,444;R
ES0000000000004219CCPF;19/09/2022;21;0,196;R
ES0000000000004219CCPF;19/09/2022;22;0,14;R
ES0000000000004219CCPF;19/09/2022;23;0,102;R
ES0000000000004219CCPF;20/09/2022;0;0,13;R
ES0000000000004219CCPF;20/09/2022;1;0,084;R
ES0000000000004219CCPF;20/09/2022;2;0,086;R
ES0000000000004219CCPF;20/09/2022;3;0,114;R
ES0000000000004219CCPF;20/09/2022;4;0,076;R
ES0000000000004219CCPF;20/09/2022;5;0,08;R
ES0000000000004219CCPF;20/09/2022;6;0,143;R
ES0000000000004219CCPF;20/09/2022;7;0,073;R
ES0000000000004219CCPF;20/09/2022;8;0,117;R
ES0000000000004219CCPF;20/09/2022;9;0,077;R
ES0000000000004219CCPF;20/09/2022;10;0,063;R
ES0000000000004219CCPF;20/09/2022;11;0,031;R
ES0000000000004219CCPF;20/09/2022;12;0,046;R
ES0000000000004219CCPF;20/09/2022;13;0,073;R
ES0000000000004219CCPF;20/09/2022;14;0,19;R
ES0000000000004219CCPF;20/09/2022;15;0,102;R
ES0000000000004219CCPF;20/09/2022;16;0,055;R
ES0000000000004219CCPF;20/09/2022;17;0,047;R
ES0000000000004219CCPF;20/09/2022;18;0,141;R
ES0000000000004219CCPF;20/09/2022;19;0,093;R
ES0000000000004219CCPF;20/09/2022;20;0,068;R
ES0000000000004219CCPF;20/09/2022;21;0,275;R
ES0000000000004219CCPF;20/09/2022;22;0,182;R
ES0000000000004219CCPF;20/09/2022;23;0,139;R
ES0000000000004219CCPF;21/09/2022;0;0,14;R
ES0000000000004219CCPF;21/09/2022;1;0,1;R
ES0000000000004219CCPF;21/09/2022;2;0,12;R
ES0000000000004219CCPF;21/09/2022;3;0,087;R
ES0000000000004219CCPF;21/09/2022;4;0,095;R
ES0000000000004219CCPF;21/09/2022;5;0,107;R
ES0000000000004219CCPF;21/09/2022;6;0,084;R
ES0000000000004219CCPF;21/09/2022;7;0,173;R
ES0000000000004219CCPF;21/09/2022;8;0,112;R
ES0000000000004219CCPF;21/09/2022;9;0,021;R
ES0000000000004219CCPF;21/09/2022;10;0,072;R
ES0000000000004219CCPF;21/09/2022;11;0,045;R
ES0000000000004219CCPF;21/09/2022;12;0,036;R
ES0000000000004219CCPF;21/09/2022;13;0,074;R
ES0000000000004219CCPF;21/09/2022;14;0,225;R
ES0000000000004219CCPF;21/09/2022;15;0,231;R
ES0000000000004219CCPF;21/09/2022;16;0,142;R
ES0000000000004219CCPF;21/09/2022;17;0,149;R
