CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000001765CCPF;01/09/2022;1;0,097;R
ES0000000000001765CCPF;01/09/2022;2;0,078;R
ES0000000000001765CCPF;01/09/2022;3;0,057;R
ES0000000000001765CCPF;01/09/2022;4;0,053;R
ES0000000000001765CCPF;01/09/2022;5;0,059;R
ES0000000000001765CCPF;01/09/2022;6;0,096;R
ES0000000000001765CCPF;01/09/2022;7;0,07;R
ES0000000000001765CCPF;01/09/2022;8;0,316;R
ES0000000000001765CCPF;01/09/2022;9;0,533;R
ES0000000000001765CCPF;01/09/2022;10;0,12;R
ES0000000000001765CCPF;01/09/2022;11;0,109;R
ES0000000000001765CCPF;01/09/2022;12;0,136;R
ES0000000000001765CCPF;01/09/2022;13;0,132;R
ES0000000000001765CCPF;01/09/2022;14;0,178;R
ES0000000000001765CCPF;01/09/2022;15;0,153;R
ES0000000000001765CCPF;01/09/2022;16;0,121;R
ES0000000000001765CCPF;01/09/2022;17;0,095;R
ES0000000000001765CCPF;01/09/2022;18;0,046;R
ES0000000000001765CCPF;01/09/2022;19;0,056;R
ES0000000000001765CCPF;01/09/2022;20;0,055;R
ES0000000000001765CCPF;01/09/2022;21;0,168;R
ES0000000000001765CCPF;01/09/2022;22;0,186;R
ES0000000000001765CCPF;01/09/2022;23;0,153;R
ES0000000000001765CCPF;02/09/2022;0;0,128;R
ES0000000000001765CCPF;02/09/2022;1;0,127;R
ES0000000000001765CCPF;02/09/2022;2;0,059;R
ES0000000000001765CCPF;02/09/2022;3;0,076;R
ES0000000000001765CCPF;02/09/2022;4;0,053;R
ES0000000000001765CCPF;02/09/2022;5;0,055;R
ES0000000000001765CCPF;02/09/2022;6;0,084;R
ES0000000000001765CCPF;02/09/2022;7;0,06;R
ES0000000000001765CCPF;02/09/2022;8;0,091;R
ES0000000000001765CCPF;02/09/2022;9;0,457;R
ES0000000000001765CCPF;02/09/2022;10;0,435;R
ES0000000000001765CCPF;02/09/2022;11;0,126;R
ES0000000000001765CCPF;02/09/2022;12;0,111;R
ES0000000000001765CCPF;02/09/2022;13;0,129;R
ES0000000000001765CCPF;02/09/2022;14;0,553;R
ES0000000000001765CCPF;02/09/2022;15;0,187;R
ES0000000000001765CCPF;02/09/2022;16;0,134;R
ES0000000000001765CCPF;02/09/2022;17;0,083;R
ES0000000000001765CCPF;02/09/2022;18;0,062;R
ES0000000000001765CCPF;02/09/2022;19;0,131;R
ES0000000000001765CCPF;02/09/2022;20;0,249;R
ES0000000000001765CCPF;02/09/2022;21;0,235;R
ES0000000000001765CCPF;02/09/2022;22;0,227;R
ES0000000000001765CCPF;02/09/2022;23;0,439;R
ES0000000000001765CCPF;03/09/2022;0;0,483;R
ES0000000000001765CCPF;03/09/2022;1;0,134;R
ES0000000000001765CCPF;03/09/2022;2;0,113;R
ES0000000000001765CCPF;03/09/2022;3;0,083;R
ES0000000000001765CCPF;03/09/2022;4;0,064;R
ES0000000000001765CCPF;03/09/2022;5;0,055;R
ES0000000000001765CCPF;03/09/2022;6;0,09;R
ES0000000000001765CCPF;03/09/2022;7;0,049;R
ES0000000000001765CCPF;03/09/2022;8;0,055;R
ES0000000000001765CCPF;03/09/2022;9;0,045;R
ES0000000000001765CCPF;03/09/2022;10;0,115;R
ES0000000000001765CCPF;03/09/2022;11;0,202;R
ES0000000000001765CCPF;03/09/2022;12;0,139;R
ES0000000000001765CCPF;03/09/2022;13;0,237;R
ES0000000000001765CCPF;03/09/2022;14;0,049;R
ES0000000000001765CCPF;03/09/2022;15;0,757;R
ES0000000000001765CCPF;03/09/2022;16;0,554;R
ES0000000000001765CCPF;03/09/2022;17;0,118;R
ES0000000000001765CCPF;03/09/2022;18;0,123;R
ES0000000000001765CCPF;03/09/2022;19;0,136;R
ES0000000000001765CCPF;03/09/2022;20;0,198;R
ES0000000000001765CCPF;03/09/2022;21;0,21;R
ES0000000000001765CCPF;03/09/2022;22;0,189;R
ES0000000000001765CCPF;03/09/2022;23;0,511;R
ES0000000000001765CCPF;04/09/2022;0;0,334;R
ES0000000000001765CCPF;04/09/2022;1;0,402;R
ES0000000000001765CCPF;04/09/2022;2;0,093;R
ES0000000000001765CCPF;04/09/2022;3;0,103;R
ES0000000000001765CCPF;04/09/2022;4;0,105;R
ES0000000000001765CCPF;04/09/2022;5;0,096;R
ES0000000000001765CCPF;04/09/2022;6;0,112;R
ES0000000000001765CCPF;04/09/2022;7;0,116;R
ES0000000000001765CCPF;04/09/2022;8;0,215;R
ES0000000000001765CCPF;04/09/2022;9;0,053;R
ES0000000000001765CCPF;04/09/2022;10;0,051;R
ES0000000000001765CCPF;04/09/2022;11;0,078;R
ES0000000000001765CCPF;04/09/2022;12;0,201;R
ES0000000000001765CCPF;04/09/2022;13;1,266;R
ES0000000000001765CCPF;04/09/2022;14;0,225;R
ES0000000000001765CCPF;04/09/2022;15;0,141;R
ES0000000000001765CCPF;04/09/2022;16;0,107;R
ES0000000000001765CCPF;04/09/2022;17;0,116;R
ES0000000000001765CCPF;04/09/2022;18;0,042;R
ES0000000000001765CCPF;04/09/2022;19;0,053;R
ES0000000000001765CCPF;04/09/2022;20;0,052;R
ES0000000000001765CCPF;04/09/2022;21;0,102;R
ES0000000000001765CCPF;04/09/2022;22;0,847;R
ES0000000000001765CCPF;04/09/2022;23;0,141;R
ES0000000000001765CCPF;05/09/2022;0;0,684;R
ES0000000000001765CCPF;05/09/2022;1;0,271;R
ES0000000000001765CCPF;05/09/2022;2;0,106;R
ES0000000000001765CCPF;05/09/2022;3;0,092;R
ES0000000000001765CCPF;05/09/2022;4;0,044;R
ES0000000000001765CCPF;05/09/2022;5;0,06;R
ES0000000000001765CCPF;05/09/2022;6;0,042;R
ES0000000000001765CCPF;05/09/2022;7;0,138;R
ES0000000000001765CCPF;05/09/2022;8;0,053;R
ES0000000000001765CCPF;05/09/2022;9;0,051;R
ES0000000000001765CCPF;05/09/2022;10;0,05;R
ES0000000000001765CCPF;05/09/2022;11;0,044;R
ES0000000000001765CCPF;05/09/2022;12;0,056;R
ES0000000000001765CCPF;05/09/2022;13;0,083;R
ES0000000000001765CCPF;05/09/2022;14;0,111;R
ES0000000000001765CCPF;05/09/2022;15;0,129;R
ES0000000000001765CCPF;05/09/2022;16;0,102;R
ES0000000000001765CCPF;05/09/2022;17;0,154;R
ES0000000000001765CCPF;05/09/2022;18;0,207;R
ES0000000000001765CCPF;05/09/2022;19;0,233;R
ES0000000000001765CCPF;05/09/2022;20;0,136;R
ES0000000000001765CCPF;05/09/2022;21;0,125;R
ES0000000000001765CCPF;05/09/2022;22;0,242;R
ES0000000000001765CCPF;05/09/2022;23;0,631;R
ES0000000000001765CCPF;06/09/2022;0;0,323;R
ES0000000000001765CCPF;06/09/2022;1;0,097;R
ES0000000000001765CCPF;06/09/2022;2;0,087;R
ES0000000000001765CCPF;06/09/2022;3;0,065;R
ES0000000000001765CCPF;06/09/2022;4;0,063;R
ES0000000000001765CCPF;06/09/2022;5;0,046;R
ES0000000000001765CCPF;06/09/2022;6;0,112;R
ES0000000000001765CCPF;06/09/2022;7;0,162;R
ES0000000000001765CCPF;06/09/2022;8;0,072;R
ES0000000000001765CCPF;06/09/2022;9;0,043;R
ES0000000000001765CCPF;06/09/2022;10;0,059;R
ES0000000000001765CCPF;06/09/2022;11;0,044;R
ES0000000000001765CCPF;06/09/2022;12;0,052;R
ES0000000000001765CCPF;06/09/2022;13;0,104;R
ES0000000000001765CCPF;06/09/2022;14;0,093;R
ES0000000000001765CCPF;06/09/2022;15;0,174;R
ES0000000000001765CCPF;06/09/2022;16;0,121;R
ES0000000000001765CCPF;06/09/2022;17;0,063;R
ES0000000000001765CCPF;06/09/2022;18;0,061;R
ES0000000000001765CCPF;06/09/2022;19;0,211;R
ES0000000000001765CCPF;06/09/2022;20;0,261;R
ES0000000000001765CCPF;06/09/2022;21;0,183;R
ES0000000000001765CCPF;06/09/2022;22;0,15;R
ES0000000000001765CCPF;06/09/2022;23;0,762;R
ES0000000000001765CCPF;07/09/2022;0;0,313;R
ES0000000000001765CCPF;07/09/2022;1;0,159;R
ES0000000000001765CCPF;07/09/2022;2;0,065;R
ES0000000000001765CCPF;07/09/2022;3;0,079;R
ES0000000000001765CCPF;07/09/2022;4;0,058;R
ES0000000000001765CCPF;07/09/2022;5;0,047;R
ES0000000000001765CCPF;07/09/2022;6;0,117;R
ES0000000000001765CCPF;07/09/2022;7;0,055;R
ES0000000000001765CCPF;07/09/2022;8;0,069;R
ES0000000000001765CCPF;07/09/2022;9;0,079;R
ES0000000000001765CCPF;07/09/2022;10;0,089;R
ES0000000000001765CCPF;07/09/2022;11;0,131;R
ES0000000000001765CCPF;07/09/2022;12;0,084;R
ES0000000000001765CCPF;07/09/2022;13;0,139;R
ES0000000000001765CCPF;07/09/2022;14;0,15;R
ES0000000000001765CCPF;07/09/2022;15;0,167;R
ES0000000000001765CCPF;07/09/2022;16;0,152;R
ES0000000000001765CCPF;07/09/2022;17;0,132;R
ES0000000000001765CCPF;07/09/2022;18;0,128;R
ES0000000000001765CCPF;07/09/2022;19;0,186;R
ES0000000000001765CCPF;07/09/2022;20;0,186;R
ES0000000000001765CCPF;07/09/2022;21;0,676;R
ES0000000000001765CCPF;07/09/2022;22;0,387;R
ES0000000000001765CCPF;07/09/2022;23;0,147;R
ES0000000000001765CCPF;08/09/2022;0;0,473;R
ES0000000000001765CCPF;08/09/2022;1;0,522;R
ES0000000000001765CCPF;08/09/2022;2;0,081;R
ES0000000000001765CCPF;08/09/2022;3;0,05;R
ES0000000000001765CCPF;08/09/2022;4;0,055;R
ES0000000000001765CCPF;08/09/2022;5;0,062;R
ES0000000000001765CCPF;08/09/2022;6;0,109;R
ES0000000000001765CCPF;08/09/2022;7;0,056;R
ES0000000000001765CCPF;08/09/2022;8;0,094;R
ES0000000000001765CCPF;08/09/2022;9;0,128;R
ES0000000000001765CCPF;08/09/2022;10;0,145;R
ES0000000000001765CCPF;08/09/2022;11;0,116;R
ES0000000000001765CCPF;08/09/2022;12;0,135;R
ES0000000000001765CCPF;08/09/2022;13;0,082;R
ES0000000000001765CCPF;08/09/2022;14;0,117;R
ES0000000000001765CCPF;08/09/2022;15;0,118;R
ES0000000000001765CCPF;08/09/2022;16;0,156;R
ES0000000000001765CCPF;08/09/2022;17;0,128;R
ES0000000000001765CCPF;08/09/2022;18;0,169;R
ES0000000000001765CCPF;08/09/2022;19;0,183;R
ES0000000000001765CCPF;08/09/2022;20;0,265;R
ES0000000000001765CCPF;08/09/2022;21;0,166;R
ES0000000000001765CCPF;08/09/2022;22;0,231;R
ES0000000000001765CCPF;08/09/2022;23;0,615;R
ES0000000000001765CCPF;09/09/2022;0;0,269;R
ES0000000000001765CCPF;09/09/2022;1;0,042;R
ES0000000000001765CCPF;09/09/2022;2;0,062;R
ES0000000000001765CCPF;09/09/2022;3;0,064;R
ES0000000000001765CCPF;09/09/2022;4;0,037;R
ES0000000000001765CCPF;09/09/2022;5;0,045;R
ES0000000000001765CCPF;09/09/2022;6;0,053;R
ES0000000000001765CCPF;09/09/2022;7;0,122;R
ES0000000000001765CCPF;09/09/2022;8;0,149;R
ES0000000000001765CCPF;09/09/2022;9;0,143;R
ES0000000000001765CCPF;09/09/2022;10;0,067;R
ES0000000000001765CCPF;09/09/2022;11;0,091;R
ES0000000000001765CCPF;09/09/2022;12;0,075;R
ES0000000000001765CCPF;09/09/2022;13;0,048;R
ES0000000000001765CCPF;09/09/2022;14;0,118;R
ES0000000000001765CCPF;09/09/2022;15;0,136;R
ES0000000000001765CCPF;09/09/2022;16;0,128;R
ES0000000000001765CCPF;09/09/2022;17;0,101;R
ES0000000000001765CCPF;09/09/2022;18;0,119;R
ES0000000000001765CCPF;09/09/2022;19;0,247;R
ES0000000000001765CCPF;09/09/2022;20;0,185;R
ES0000000000001765CCPF;09/09/2022;21;0,144;R
ES0000000000001765CCPF;09/09/2022;22;0,172;R
ES0000000000001765CCPF;09/09/2022;23;0,448;R
ES0000000000001765CCPF;10/09/2022;0;0,49;R
ES0000000000001765CCPF;10/09/2022;1;0,44;R
ES0000000000001765CCPF;10/09/2022;2;0,091;R
ES0000000000001765CCPF;10/09/2022;3;0,058;R
ES0000000000001765CCPF;10/09/2022;4;0,052;R
ES0000000000001765CCPF;10/09/2022;5;0,045;R
ES0000000000001765CCPF;10/09/2022;6;0,113;R
ES0000000000001765CCPF;10/09/2022;7;0,07;R
ES0000000000001765CCPF;10/09/2022;8;0,05;R
ES0000000000001765CCPF;10/09/2022;9;0,05;R
ES0000000000001765CCPF;10/09/2022;10;0,178;R
ES0000000000001765CCPF;10/09/2022;11;0,679;R
ES0000000000001765CCPF;10/09/2022;12;0,149;R
ES0000000000001765CCPF;10/09/2022;13;0,59;R
ES0000000000001765CCPF;10/09/2022;14;1,162;R
ES0000000000001765CCPF;10/09/2022;15;0,388;R
ES0000000000001765CCPF;10/09/2022;16;0,107;R
ES0000000000001765CCPF;10/09/2022;17;0,079;R
ES0000000000001765CCPF;10/09/2022;18;0,059;R
ES0000000000001765CCPF;10/09/2022;19;0,047;R
ES0000000000001765CCPF;10/09/2022;20;0,062;R
ES0000000000001765CCPF;10/09/2022;21;0,074;R
ES0000000000001765CCPF;10/09/2022;22;0,76;R
ES0000000000001765CCPF;10/09/2022;23;0,222;R
ES0000000000001765CCPF;11/09/2022;0;0,685;R
ES0000000000001765CCPF;11/09/2022;1;0,092;R
ES0000000000001765CCPF;11/09/2022;2;0,065;R
ES0000000000001765CCPF;11/09/2022;3;0,064;R
ES0000000000001765CCPF;11/09/2022;4;0,056;R
ES0000000000001765CCPF;11/09/2022;5;0,063;R
ES0000000000001765CCPF;11/09/2022;6;0,048;R
ES0000000000001765CCPF;11/09/2022;7;0,047;R
ES0000000000001765CCPF;11/09/2022;8;0,06;R
ES0000000000001765CCPF;11/09/2022;9;0,111;R
ES0000000000001765CCPF;11/09/2022;10;0,138;R
ES0000000000001765CCPF;11/09/2022;11;0,212;R
ES0000000000001765CCPF;11/09/2022;12;0,199;R
ES0000000000001765CCPF;11/09/2022;13;0,125;R
ES0000000000001765CCPF;11/09/2022;14;0,355;R
ES0000000000001765CCPF;11/09/2022;15;0,898;R
ES0000000000001765CCPF;11/09/2022;16;0,408;R
ES0000000000001765CCPF;11/09/2022;17;0,598;R
ES0000000000001765CCPF;11/09/2022;18;0,22;R
ES0000000000001765CCPF;11/09/2022;19;0,23;R
ES0000000000001765CCPF;11/09/2022;20;0,218;R
ES0000000000001765CCPF;11/09/2022;21;0,354;R
ES0000000000001765CCPF;11/09/2022;22;0,215;R
ES0000000000001765CCPF;11/09/2022;23;0,119;R
ES0000000000001765CCPF;12/09/2022;0;0,128;R
ES0000000000001765CCPF;12/09/2022;1;0,046;R
ES0000000000001765CCPF;12/09/2022;2;0,038;R
ES0000000000001765CCPF;12/09/2022;3;0,048;R
ES0000000000001765CCPF;12/09/2022;4;0,032;R
ES0000000000001765CCPF;12/09/2022;5;0,05;R
ES0000000000001765CCPF;12/09/2022;6;0,032;R
ES0000000000001765CCPF;12/09/2022;7;0,109;R
ES0000000000001765CCPF;12/09/2022;8;0,113;R
ES0000000000001765CCPF;12/09/2022;9;0,067;R
ES0000000000001765CCPF;12/09/2022;10;0,071;R
ES0000000000001765CCPF;12/09/2022;11;0,134;R
ES0000000000001765CCPF;12/09/2022;12;0,12;R
ES0000000000001765CCPF;12/09/2022;13;0,161;R
ES0000000000001765CCPF;12/09/2022;14;0,137;R
ES0000000000001765CCPF;12/09/2022;15;0,153;R
ES0000000000001765CCPF;12/09/2022;16;0,134;R
ES0000000000001765CCPF;12/09/2022;17;0,796;R
ES0000000000001765CCPF;12/09/2022;18;0,121;R
ES0000000000001765CCPF;12/09/2022;19;0,176;R
ES0000000000001765CCPF;12/09/2022;20;0,225;R
ES0000000000001765CCPF;12/09/2022;21;0,231;R
ES0000000000001765CCPF;12/09/2022;22;0,136;R
ES0000000000001765CCPF;12/09/2022;23;0,154;R
ES0000000000001765CCPF;13/09/2022;0;0,129;R
ES0000000000001765CCPF;13/09/2022;1;0,065;R
ES0000000000001765CCPF;13/09/2022;2;0,057;R
ES0000000000001765CCPF;13/09/2022;3;0,054;R
ES0000000000001765CCPF;13/09/2022;4;0,057;R
ES0000000000001765CCPF;13/09/2022;5;0,053;R
ES0000000000001765CCPF;13/09/2022;6;0,124;R
ES0000000000001765CCPF;13/09/2022;7;0,071;R
ES0000000000001765CCPF;13/09/2022;8;0,117;R
ES0000000000001765CCPF;13/09/2022;9;0,126;R
ES0000000000001765CCPF;13/09/2022;10;0,11;R
ES0000000000001765CCPF;13/09/2022;11;0,124;R
ES0000000000001765CCPF;13/09/2022;12;0,136;R
ES0000000000001765CCPF;13/09/2022;13;0,124;R
ES0000000000001765CCPF;13/09/2022;14;0,118;R
ES0000000000001765CCPF;13/09/2022;15;0,14;R
ES0000000000001765CCPF;13/09/2022;16;0,136;R
ES0000000000001765CCPF;13/09/2022;17;0,816;R
ES0000000000001765CCPF;13/09/2022;18;0,201;R
ES0000000000001765CCPF;13/09/2022;19;0,241;R
ES0000000000001765CCPF;13/09/2022;20;0,137;R
ES0000000000001765CCPF;13/09/2022;21;0,153;R
ES0000000000001765CCPF;13/09/2022;22;0,184;R
ES0000000000001765CCPF;13/09/2022;23;0,128;R
ES0000000000001765CCPF;14/09/2022;0;0,132;R
ES0000000000001765CCPF;14/09/2022;1;0,049;R
ES0000000000001765CCPF;14/09/2022;2;0,032;R
ES0000000000001765CCPF;14/09/2022;3;0,038;R
ES0000000000001765CCPF;14/09/2022;4;0,046;R
ES0000000000001765CCPF;14/09/2022;5;0,036;R
ES0000000000001765CCPF;14/09/2022;6;0,091;R
ES0000000000001765CCPF;14/09/2022;7;0,712;R
ES0000000000001765CCPF;14/09/2022;8;0,177;R
ES0000000000001765CCPF;14/09/2022;9;0,083;R
ES0000000000001765CCPF;14/09/2022;10;0,072;R
ES0000000000001765CCPF;14/09/2022;11;0,171;R
ES0000000000001765CCPF;14/09/2022;12;0,138;R
ES0000000000001765CCPF;14/09/2022;13;0,114;R
ES0000000000001765CCPF;14/09/2022;14;0,141;R
ES0000000000001765CCPF;14/09/2022;15;0,12;R
ES0000000000001765CCPF;14/09/2022;16;0,133;R
ES0000000000001765CCPF;14/09/2022;17;0,131;R
ES0000000000001765CCPF;14/09/2022;18;0,106;R
ES0000000000001765CCPF;14/09/2022;19;0,216;R
ES0000000000001765CCPF;14/09/2022;20;0,184;R
ES0000000000001765CCPF;14/09/2022;21;0,126;R
ES0000000000001765CCPF;14/09/2022;22;0,177;R
ES0000000000001765CCPF;14/09/2022;23;0,14;R
ES0000000000001765CCPF;15/09/2022;0;0,152;R
ES0000000000001765CCPF;15/09/2022;1;0,048;R
ES0000000000001765CCPF;15/09/2022;2;0,055;R
ES0000000000001765CCPF;15/09/2022;3;0,044;R
ES0000000000001765CCPF;15/09/2022;4;0,044;R
ES0000000000001765CCPF;15/09/2022;5;0,054;R
ES0000000000001765CCPF;15/09/2022;6;0,068;R
ES0000000000001765CCPF;15/09/2022;7;0,793;R
ES0000000000001765CCPF;15/09/2022;8;0,082;R
