CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000002221CCPF;01/09/2022;1;0,114;R
ES0000000000002221CCPF;01/09/2022;2;0,09;R
ES0000000000002221CCPF;01/09/2022;3;0,087;R
ES0000000000002221CCPF;01/09/2022;4;0,114;R
ES0000000000002221CCPF;01/09/2022;5;0,097;R
ES0000000000002221CCPF;01/09/2022;6;0,087;R
ES0000000000002221CCPF;01/09/2022;7;0,106;R
ES0000000000002221CCPF;01/09/2022;8;0,103;R
ES0000000000002221CCPF;01/09/2022;9;0,084;R
ES0000000000002221CCPF;01/09/2022;10;0,094;R
ES0000000000002221CCPF;01/09/2022;11;0,11;R
ES0000000000002221CCPF;01/09/2022;12;0,13;R
ES0000000000002221CCPF;01/09/2022;13;0,146;R
ES0000000000002221CCPF;01/09/2022;14;0,125;R
ES0000000000002221CCPF;01/09/2022;15;0,095;R
ES0000000000002221CCPF;01/09/2022;16;0,105;R
ES0000000000002221CCPF;01/09/2022;17;0,099;R
ES0000000000002221CCPF;01/09/2022;18;0,084;R
ES0000000000002221CCPF;01/09/2022;19;0,11;R
ES0000000000002221CCPF;01/09/2022;20;0,118;R
ES0000000000002221CCPF;01/09/2022;21;0,095;R
ES0000000000002221CCPF;01/09/2022;22;0,19;R
ES0000000000002221CCPF;01/09/2022;23;0,158;R
ES0000000000002221CCPF;02/09/2022;0;0,115;R
ES0000000000002221CCPF;02/09/2022;1;0,136;R
ES0000000000002221CCPF;02/09/2022;2;0,095;R
ES0000000000002221CCPF;02/09/2022;3;0,117;R
ES0000000000002221CCPF;02/09/2022;4;0,095;R
ES0000000000002221CCPF;02/09/2022;5;0,087;R
ES0000000000002221CCPF;02/09/2022;6;0,103;R
ES0000000000002221CCPF;02/09/2022;7;0,148;R
ES0000000000002221CCPF;02/09/2022;8;0,125;R
ES0000000000002221CCPF;02/09/2022;9;0,132;R
ES0000000000002221CCPF;02/09/2022;10;0,107;R
ES0000000000002221CCPF;02/09/2022;11;0,109;R
ES0000000000002221CCPF;02/09/2022;12;0,097;R
ES0000000000002221CCPF;02/09/2022;13;0,087;R
ES0000000000002221CCPF;02/09/2022;14;0,096;R
ES0000000000002221CCPF;02/09/2022;15;0,136;R
ES0000000000002221CCPF;02/09/2022;16;0,756;R
ES0000000000002221CCPF;02/09/2022;17;0,501;R
ES0000000000002221CCPF;02/09/2022;18;0,231;R
ES0000000000002221CCPF;02/09/2022;19;0,149;R
ES0000000000002221CCPF;02/09/2022;20;0,121;R
ES0000000000002221CCPF;02/09/2022;21;0,097;R
ES0000000000002221CCPF;02/09/2022;22;0,123;R
ES0000000000002221CCPF;02/09/2022;23;0,111;R
ES0000000000002221CCPF;03/09/2022;0;0,144;R
ES0000000000002221CCPF;03/09/2022;1;0,178;R
ES0000000000002221CCPF;03/09/2022;2;0,137;R
ES0000000000002221CCPF;03/09/2022;3;0,123;R
ES0000000000002221CCPF;03/09/2022;4;0,091;R
ES0000000000002221CCPF;03/09/2022;5;0,095;R
ES0000000000002221CCPF;03/09/2022;6;0,111;R
ES0000000000002221CCPF;03/09/2022;7;0,094;R
ES0000000000002221CCPF;03/09/2022;8;0,085;R
ES0000000000002221CCPF;03/09/2022;9;0,097;R
ES0000000000002221CCPF;03/09/2022;10;0,218;R
ES0000000000002221CCPF;03/09/2022;11;0,166;R
ES0000000000002221CCPF;03/09/2022;12;0,168;R
ES0000000000002221CCPF;03/09/2022;13;0,109;R
ES0000000000002221CCPF;03/09/2022;14;0,097;R
ES0000000000002221CCPF;03/09/2022;15;0,093;R
ES0000000000002221CCPF;03/09/2022;16;0,081;R
ES0000000000002221CCPF;03/09/2022;17;0,124;R
ES0000000000002221CCPF;03/09/2022;18;0,129;R
ES0000000000002221CCPF;03/09/2022;19;0,148;R
ES0000000000002221CCPF;03/09/2022;20;0,197;R
ES0000000000002221CCPF;03/09/2022;21;0,147;R
ES0000000000002221CCPF;03/09/2022;22;0,261;R
ES0000000000002221CCPF;03/09/2022;23;0,163;R
ES0000000000002221CCPF;04/09/2022;0;0,105;R
ES0000000000002221CCPF;04/09/2022;1;0,123;R
ES0000000000002221CCPF;04/09/2022;2;0,088;R
ES0000000000002221CCPF;04/09/2022;3;0,083;R
ES0000000000002221CCPF;04/09/2022;4;0,165;R
ES0000000000002221CCPF;04/09/2022;5;0,133;R
ES0000000000002221CCPF;04/09/2022;6;0,1;R
ES0000000000002221CCPF;04/09/2022;7;0,102;R
ES0000000000002221CCPF;04/09/2022;8;0,107;R
ES0000000000002221CCPF;04/09/2022;9;0,196;R
ES0000000000002221CCPF;04/09/2022;10;0,111;R
ES0000000000002221CCPF;04/09/2022;11;0,131;R
ES0000000000002221CCPF;04/09/2022;12;0,129;R
ES0000000000002221CCPF;04/09/2022;13;0,087;R
ES0000000000002221CCPF;04/09/2022;14;0,082;R
ES0000000000002221CCPF;04/09/2022;15;0,157;R
