CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000003268CCPF;01/09/2022;1;0,142;R
ES0000000000003268CCPF;01/09/2022;2;0,143;R
ES0000000000003268CCPF;01/09/2022;3;0,148;R
ES0000000000003268CCPF;01/09/2022;4;0,143;R
ES0000000000003268CCPF;01/09/2022;5;0,142;R
ES0000000000003268CCPF;01/09/2022;6;0,143;R
ES0000000000003268CCPF;01/09/2022;7;0,143;R
ES0000000000003268CCPF;01/09/2022;8;0,14;R
ES0000000000003268CCPF;01/09/2022;9;0,148;R
ES0000000000003268CCPF;01/09/2022;10;0,136;R
ES0000000000003268CCPF;01/09/2022;11;0,146;R
ES0000000000003268CCPF;01/09/2022;12;0,136;R
ES0000000000003268CCPF;01/09/2022;13;0,203;R
ES0000000000003268CCPF;01/09/2022;14;0,193;R
ES0000000000003268CCPF;01/09/2022;15;0,511;R
ES0000000000003268CCPF;01/09/2022;16;1,556;R
ES0000000000003268CCPF;01/09/2022;17;0,254;R
ES0000000000003268CCPF;01/09/2022;18;0,131;R
ES0000000000003268CCPF;01/09/2022;19;0,141;R
ES0000000000003268CCPF;01/09/2022;20;0,176;R
ES0000000000003268CCPF;01/09/2022;21;0,148;R
ES0000000000003268CCPF;01/09/2022;22;0,137;R
ES0000000000003268CCPF;01/09/2022;23;0,143;R
ES0000000000003268CCPF;02/09/2022;0;0,136;R
ES0000000000003268CCPF;02/09/2022;1;0,136;R
ES0000000000003268CCPF;02/09/2022;2;0,135;R
ES0000000000003268CCPF;02/09/2022;3;0,136;R
ES0000000000003268CCPF;02/09/2022;4;0,141;R
ES0000000000003268CCPF;02/09/2022;5;0,138;R
ES0000000000003268CCPF;02/09/2022;6;0,138;R
ES0000000000003268CCPF;02/09/2022;7;0,134;R
ES0000000000003268CCPF;02/09/2022;8;0,141;R
ES0000000000003268CCPF;02/09/2022;9;0,13;R
ES0000000000003268CCPF;02/09/2022;10;0,139;R
ES0000000000003268CCPF;02/09/2022;11;0,13;R
ES0000000000003268CCPF;02/09/2022;12;0,165;R
ES0000000000003268CCPF;02/09/2022;13;0,147;R
ES0000000000003268CCPF;02/09/2022;14;0,148;R
ES0000000000003268CCPF;02/09/2022;15;0,141;R
ES0000000000003268CCPF;02/09/2022;16;0,209;R
ES0000000000003268CCPF;02/09/2022;17;0,206;R
ES0000000000003268CCPF;02/09/2022;18;0,193;R
ES0000000000003268CCPF;02/09/2022;19;0,169;R
ES0000000000003268CCPF;02/09/2022;20;0,144;R
ES0000000000003268CCPF;02/09/2022;21;0,206;R
ES0000000000003268CCPF;02/09/2022;22;0,239;R
ES0000000000003268CCPF;02/09/2022;23;0,315;R
ES0000000000003268CCPF;03/09/2022;0;0,314;R
ES0000000000003268CCPF;03/09/2022;1;0,349;R
ES0000000000003268CCPF;03/09/2022;2;0,291;R
ES0000000000003268CCPF;03/09/2022;3;0,171;R
ES0000000000003268CCPF;03/09/2022;4;0,145;R
ES0000000000003268CCPF;03/09/2022;5;0,138;R
ES0000000000003268CCPF;03/09/2022;6;0,15;R
ES0000000000003268CCPF;03/09/2022;7;0,219;R
ES0000000000003268CCPF;03/09/2022;8;0,241;R
ES0000000000003268CCPF;03/09/2022;9;0,235;R
ES0000000000003268CCPF;03/09/2022;10;0,224;R
ES0000000000003268CCPF;03/09/2022;11;0,172;R
ES0000000000003268CCPF;03/09/2022;12;0,177;R
ES0000000000003268CCPF;03/09/2022;13;0,16;R
ES0000000000003268CCPF;03/09/2022;14;0,191;R
ES0000000000003268CCPF;03/09/2022;15;0,22;R
ES0000000000003268CCPF;03/09/2022;16;0,193;R
ES0000000000003268CCPF;03/09/2022;17;0,289;R
ES0000000000003268CCPF;03/09/2022;18;0,72;R
ES0000000000003268CCPF;03/09/2022;19;0,199;R
ES0000000000003268CCPF;03/09/2022;20;0,192;R
ES0000000000003268CCPF;03/09/2022;21;0,677;R
ES0000000000003268CCPF;03/09/2022;22;0,424;R
ES0000000000003268CCPF;03/09/2022;23;0,287;R
ES0000000000003268CCPF;04/09/2022;0;0,629;R
ES0000000000003268CCPF;04/09/2022;1;0,429;R
ES0000000000003268CCPF;04/09/2022;2;0,645;R
ES0000000000003268CCPF;04/09/2022;3;0,62;R
ES0000000000003268CCPF;04/09/2022;4;0,205;R
ES0000000000003268CCPF;04/09/2022;5;0,168;R
ES0000000000003268CCPF;04/09/2022;6;0,375;R
ES0000000000003268CCPF;04/09/2022;7;0,673;R
ES0000000000003268CCPF;04/09/2022;8;0,257;R
ES0000000000003268CCPF;04/09/2022;9;0,337;R
ES0000000000003268CCPF;04/09/2022;10;0,225;R
ES0000000000003268CCPF;04/09/2022;11;0,191;R
ES0000000000003268CCPF;04/09/2022;12;0,187;R
ES0000000000003268CCPF;04/09/2022;13;0,199;R
ES0000000000003268CCPF;04/09/2022;14;0,167;R
ES0000000000003268CCPF;04/09/2022;15;0,189;R
ES0000000000003268CCPF;04/09/2022;16;0,197;R
ES0000000000003268CCPF;04/09/2022;17;0,213;R
ES0000000000003268CCPF;04/09/2022;18;0,199;R
ES0000000000003268CCPF;04/09/2022;19;0,275;R
ES0000000000003268CCPF;04/09/2022;20;0,276;R
ES0000000000003268CCPF;04/09/2022;21;0,459;R
ES0000000000003268CCPF;04/09/2022;22;0,224;R
ES0000000000003268CCPF;04/09/2022;23;0,242;R
ES0000000000003268CCPF;05/09/2022;0;0,294;R
ES0000000000003268CCPF;05/09/2022;1;0,279;R
ES0000000000003268CCPF;05/09/2022;2;0,262;R
ES0000000000003268CCPF;05/09/2022;3;0,249;R
ES0000000000003268CCPF;05/09/2022;4;0,236;R
ES0000000000003268CCPF;05/09/2022;5;0,197;R
ES0000000000003268CCPF;05/09/2022;6;0,203;R
ES0000000000003268CCPF;05/09/2022;7;0,151;R
ES0000000000003268CCPF;05/09/2022;8;0,155;R
ES0000000000003268CCPF;05/09/2022;9;0,13;R
ES0000000000003268CCPF;05/09/2022;10;0,141;R
ES0000000000003268CCPF;05/09/2022;11;0,528;R
ES0000000000003268CCPF;05/09/2022;12;0,239;R
ES0000000000003268CCPF;05/09/2022;13;0,232;R
ES0000000000003268CCPF;05/09/2022;14;0,225;R
ES0000000000003268CCPF;05/09/2022;15;0,231;R
ES0000000000003268CCPF;05/09/2022;16;0,199;R
ES0000000000003268CCPF;05/09/2022;17;0,211;R
ES0000000000003268CCPF;05/09/2022;18;0,211;R
ES0000000000003268CCPF;05/09/2022;19;1,731;R
ES0000000000003268CCPF;05/09/2022;20;0,99;R
ES0000000000003268CCPF;05/09/2022;21;0,357;R
