CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000002029CCPF;01/09/2022;1;0,138;R
ES0000000000002029CCPF;01/09/2022;2;0,133;R
ES0000000000002029CCPF;01/09/2022;3;0,13;R
ES0000000000002029CCPF;01/09/2022;4;0,111;R
ES0000000000002029CCPF;01/09/2022;5;0,12;R
ES0000000000002029CCPF;01/09/2022;6;0,112;R
ES0000000000002029CCPF;01/09/2022;7;0,093;R
ES0000000000002029CCPF;01/09/2022;8;0,105;R
ES0000000000002029CCPF;01/09/2022;9;0,153;R
ES0000000000002029CCPF;01/09/2022;10;0,112;R
ES0000000000002029CCPF;01/09/2022;11;0,106;R
ES0000000000002029CCPF;01/09/2022;12;0,488;R
ES0000000000002029CCPF;01/09/2022;13;0,212;R
ES0000000000002029CCPF;01/09/2022;14;0,649;R
ES0000000000002029CCPF;01/09/2022;15;0,37;R
ES0000000000002029CCPF;01/09/2022;16;0,146;R
ES0000000000002029CCPF;01/09/2022;17;0,169;R
ES0000000000002029CCPF;01/09/2022;18;1,172;R
ES0000000000002029CCPF;01/09/2022;19;1,075;R
ES0000000000002029CCPF;01/09/2022;20;0,687;R
ES0000000000002029CCPF;01/09/2022;21;0,139;R
ES0000000000002029CCPF;01/09/2022;22;0,135;R
ES0000000000002029CCPF;01/09/2022;23;0,15;R
ES0000000000002029CCPF;02/09/2022;0;0,158;R
ES0000000000002029CCPF;02/09/2022;1;0,115;R
ES0000000000002029CCPF;02/09/2022;2;0,11;R
ES0000000000002029CCPF;02/09/2022;3;0,107;R
ES0000000000002029CCPF;02/09/2022;4;0,1;R
ES0000000000002029CCPF;02/09/2022;5;0,093;R
ES0000000000002029CCPF;02/09/2022;6;0,142;R
ES0000000000002029CCPF;02/09/2022;7;0,105;R
ES0000000000002029CCPF;02/09/2022;8;0,096;R
ES0000000000002029CCPF;02/09/2022;9;0,125;R
ES0000000000002029CCPF;02/09/2022;10;0,104;R
ES0000000000002029CCPF;02/09/2022;11;0,089;R
ES0000000000002029CCPF;02/09/2022;12;0,092;R
ES0000000000002029CCPF;02/09/2022;13;0,11;R
ES0000000000002029CCPF;02/09/2022;14;0,317;R
ES0000000000002029CCPF;02/09/2022;15;0,312;R
ES0000000000002029CCPF;02/09/2022;16;0,139;R
ES0000000000002029CCPF;02/09/2022;17;0,13;R
ES0000000000002029CCPF;02/09/2022;18;0,105;R
ES0000000000002029CCPF;02/09/2022;19;0,117;R
ES0000000000002029CCPF;02/09/2022;20;0,108;R
ES0000000000002029CCPF;02/09/2022;21;0,094;R
ES0000000000002029CCPF;02/09/2022;22;0,122;R
ES0000000000002029CCPF;02/09/2022;23;0,124;R
ES0000000000002029CCPF;03/09/2022;0;0,127;R
ES0000000000002029CCPF;03/09/2022;1;0,088;R
ES0000000000002029CCPF;03/09/2022;2;0,107;R
ES0000000000002029CCPF;03/09/2022;3;0,087;R
ES0000000000002029CCPF;03/09/2022;4;0,085;R
ES0000000000002029CCPF;03/09/2022;5;0,097;R
ES0000000000002029CCPF;03/09/2022;6;0,086;R
ES0000000000002029CCPF;03/09/2022;7;0,087;R
ES0000000000002029CCPF;03/09/2022;8;0,094;R
ES0000000000002029CCPF;03/09/2022;9;0,097;R
ES0000000000002029CCPF;03/09/2022;10;0,132;R
ES0000000000002029CCPF;03/09/2022;11;0,093;R
