CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000006410CCPF;01/09/2022;1;0,21;R
ES0000000000006410CCPF;01/09/2022;2;0,185;R
ES0000000000006410CCPF;01/09/2022;3;0,084;R
ES0000000000006410CCPF;01/09/2022;4;0,138;R
ES0000000000006410CCPF;01/09/2022;5;0,093;R
ES0000000000006410CCPF;01/09/2022;6;0,072;R
ES0000000000006410CCPF;01/09/2022;7;0,07;R
ES0000000000006410CCPF;01/09/2022;8;0,071;R
ES0000000000006410CCPF;01/09/2022;9;0,075;R
ES0000000000006410CCPF;01/09/2022;10;0,105;R
ES0000000000006410CCPF;01/09/2022;11;0,11;R
ES0000000000006410CCPF;01/09/2022;12;0,058;R
ES0000000000006410CCPF;01/09/2022;13;0,09;R
ES0000000000006410CCPF;01/09/2022;14;0,109;R
ES0000000000006410CCPF;01/09/2022;15;0,609;R
ES0000000000006410CCPF;01/09/2022;16;0,125;R
ES0000000000006410CCPF;01/09/2022;17;0,196;R
ES0000000000006410CCPF;01/09/2022;18;0,193;R
ES0000000000006410CCPF;01/09/2022;19;0,181;R
ES0000000000006410CCPF;01/09/2022;20;0,213;R
ES0000000000006410CCPF;01/09/2022;21;0,257;R
ES0000000000006410CCPF;01/09/2022;22;0,237;R
ES0000000000006410CCPF;01/09/2022;23;0,339;R
ES0000000000006410CCPF;02/09/2022;0;0,242;R
ES0000000000006410CCPF;02/09/2022;1;0,246;R
ES0000000000006410CCPF;02/09/2022;2;0,117;R
ES0000000000006410CCPF;02/09/2022;3;0,125;R
ES0000000000006410CCPF;02/09/2022;4;0,108;R
ES0000000000006410CCPF;02/09/2022;5;0,1;R
ES0000000000006410CCPF;02/09/2022;6;0,101;R
ES0000000000006410CCPF;02/09/2022;7;0,107;R
ES0000000000006410CCPF;02/09/2022;8;0,105;R
ES0000000000006410CCPF;02/09/2022;9;0,142;R
ES0000000000006410CCPF;02/09/2022;10;0,094;R
ES0000000000006410CCPF;02/09/2022;11;0,278;R
ES0000000000006410CCPF;02/09/2022;12;0,303;R
ES0000000000006410CCPF;02/09/2022;13;0,126;R
ES0000000000006410CCPF;02/09/2022;14;0,12;R
ES0000000000006410CCPF;02/09/2022;15;0,094;R
ES0000000000006410CCPF;02/09/2022;16;0,342;R
ES0000000000006410CCPF;02/09/2022;17;0,942;R
ES0000000000006410CCPF;02/09/2022;18;0,149;R
ES0000000000006410CCPF;02/09/2022;19;0,095;R
ES0000000000006410CCPF;02/09/2022;20;0,082;R
ES0000000000006410CCPF;02/09/2022;21;0,063;R
ES0000000000006410CCPF;02/09/2022;22;0,311;R
ES0000000000006410CCPF;02/09/2022;23;0,825;R
ES0000000000006410CCPF;03/09/2022;0;0,25;R
ES0000000000006410CCPF;03/09/2022;1;0,112;R
ES0000000000006410CCPF;03/09/2022;2;0,081;R
ES0000000000006410CCPF;03/09/2022;3;0,08;R
ES0000000000006410CCPF;03/09/2022;4;0,083;R
ES0000000000006410CCPF;03/09/2022;5;0,068;R
ES0000000000006410CCPF;03/09/2022;6;0,068;R
ES0000000000006410CCPF;03/09/2022;7;0,076;R
ES0000000000006410CCPF;03/09/2022;8;0,069;R
ES0000000000006410CCPF;03/09/2022;9;0,084;R
ES0000000000006410CCPF;03/09/2022;10;0,067;R
ES0000000000006410CCPF;03/09/2022;11;0,074;R
ES0000000000006410CCPF;03/09/2022;12;1,846;R
ES0000000000006410CCPF;03/09/2022;13;0,147;R
ES0000000000006410CCPF;03/09/2022;14;0,619;R
ES0000000000006410CCPF;03/09/2022;15;0,136;R
ES0000000000006410CCPF;03/09/2022;16;0,225;R
ES0000000000006410CCPF;03/09/2022;17;0,146;R
ES0000000000006410CCPF;03/09/2022;18;0,235;R
ES0000000000006410CCPF;03/09/2022;19;0,209;R
ES0000000000006410CCPF;03/09/2022;20;0,184;R
ES0000000000006410CCPF;03/09/2022;21;0,227;R
ES0000000000006410CCPF;03/09/2022;22;0,249;R
ES0000000000006410CCPF;03/09/2022;23;0,217;R
ES0000000000006410CCPF;04/09/2022;0;0,196;R
ES0000000000006410CCPF;04/09/2022;1;0,209;R
ES0000000000006410CCPF;04/09/2022;2;0,135;R
ES0000000000006410CCPF;04/09/2022;3;0,06;R
ES0000000000006410CCPF;04/09/2022;4;0,079;R
ES0000000000006410CCPF;04/09/2022;5;0,068;R
ES0000000000006410CCPF;04/09/2022;6;0,063;R
ES0000000000006410CCPF;04/09/2022;7;0,062;R
ES0000000000006410CCPF;04/09/2022;8;0,067;R
ES0000000000006410CCPF;04/09/2022;9;0,068;R
ES0000000000006410CCPF;04/09/2022;10;0,103;R
ES0000000000006410CCPF;04/09/2022;11;0,098;R
ES0000000000006410CCPF;04/09/2022;12;0,12;R
ES0000000000006410CCPF;04/09/2022;13;0,135;R
ES0000000000006410CCPF;04/09/2022;14;0,125;R
ES0000000000006410CCPF;04/09/2022;15;0,26;R
ES0000000000006410CCPF;04/09/2022;16;0,772;R
ES0000000000006410CCPF;04/09/2022;17;0,354;R
ES0000000000006410CCPF;04/09/2022;18;0,193;R
ES0000000000006410CCPF;04/09/2022;19;0,248;R
ES0000000000006410CCPF;04/09/2022;20;0,195;R
ES0000000000006410CCPF;04/09/2022;21;0,192;R
ES0000000000006410CCPF;04/09/2022;22;0,222;R
ES0000000000006410CCPF;04/09/2022;23;0,292;R
ES0000000000006410CCPF;05/09/2022;0;0,22;R
ES0000000000006410CCPF;05/09/2022;1;0,103;R
ES0000000000006410CCPF;05/09/2022;2;0,081;R
ES0000000000006410CCPF;05/09/2022;3;0,077;R
ES0000000000006410CCPF;05/09/2022;4;0,067;R
ES0000000000006410CCPF;05/09/2022;5;0,066;R
ES0000000000006410CCPF;05/09/2022;6;0,076;R
ES0000000000006410CCPF;05/09/2022;7;0,07;R
ES0000000000006410CCPF;05/09/2022;8;0,073;R
ES0000000000006410CCPF;05/09/2022;9;0,069;R
ES0000000000006410CCPF;05/09/2022;10;0,231;R
ES0000000000006410CCPF;05/09/2022;11;0,079;R
ES0000000000006410CCPF;05/09/2022;12;0,066;R
ES0000000000006410CCPF;05/09/2022;13;0,063;R
ES0000000000006410CCPF;05/09/2022;14;0,076;R
ES0000000000006410CCPF;05/09/2022;15;0,533;R
ES0000000000006410CCPF;05/09/2022;16;0,231;R
ES0000000000006410CCPF;05/09/2022;17;0,091;R
ES0000000000006410CCPF;05/09/2022;18;0,095;R
ES0000000000006410CCPF;05/09/2022;19;0,088;R
ES0000000000006410CCPF;05/09/2022;20;0,224;R
ES0000000000006410CCPF;05/09/2022;21;0,325;R
ES0000000000006410CCPF;05/09/2022;22;0,372;R
ES0000000000006410CCPF;05/09/2022;23;0,251;R
ES0000000000006410CCPF;06/09/2022;0;0,144;R
ES0000000000006410CCPF;06/09/2022;1;0,098;R
ES0000000000006410CCPF;06/09/2022;2;0,182;R
ES0000000000006410CCPF;06/09/2022;3;0,094;R
ES0000000000006410CCPF;06/09/2022;4;0,085;R
ES0000000000006410CCPF;06/09/2022;5;0,077;R
ES0000000000006410CCPF;06/09/2022;6;0,068;R
ES0000000000006410CCPF;06/09/2022;7;0,071;R
ES0000000000006410CCPF;06/09/2022;8;0,071;R
ES0000000000006410CCPF;06/09/2022;9;0,06;R
ES0000000000006410CCPF;06/09/2022;10;0,092;R
ES0000000000006410CCPF;06/09/2022;11;0,383;R
ES0000000000006410CCPF;06/09/2022;12;0,196;R
ES0000000000006410CCPF;06/09/2022;13;0,095;R
ES0000000000006410CCPF;06/09/2022;14;0,147;R
ES0000000000006410CCPF;06/09/2022;15;0,607;R
ES0000000000006410CCPF;06/09/2022;16;0,752;R
ES0000000000006410CCPF;06/09/2022;17;0,304;R
ES0000000000006410CCPF;06/09/2022;18;0,207;R
ES0000000000006410CCPF;06/09/2022;19;0,192;R
ES0000000000006410CCPF;06/09/2022;20;0,198;R
ES0000000000006410CCPF;06/09/2022;21;0,211;R
ES0000000000006410CCPF;06/09/2022;22;0,366;R
ES0000000000006410CCPF;06/09/2022;23;0,421;R
ES0000000000006410CCPF;07/09/2022;0;0,362;R
ES0000000000006410CCPF;07/09/2022;1;0,266;R
ES0000000000006410CCPF;07/09/2022;2;0,133;R
ES0000000000006410CCPF;07/09/2022;3;0,133;R
ES0000000000006410CCPF;07/09/2022;4;0,094;R
ES0000000000006410CCPF;07/09/2022;5;0,096;R
ES0000000000006410CCPF;07/09/2022;6;0,096;R
ES0000000000006410CCPF;07/09/2022;7;0,151;R
ES0000000000006410CCPF;07/09/2022;8;0,127;R
ES0000000000006410CCPF;07/09/2022;9;0,089;R
ES0000000000006410CCPF;07/09/2022;10;0,095;R
ES0000000000006410CCPF;07/09/2022;11;0,089;R
ES0000000000006410CCPF;07/09/2022;12;0,201;R
ES0000000000006410CCPF;07/09/2022;13;0,086;R
ES0000000000006410CCPF;07/09/2022;14;0,091;R
ES0000000000006410CCPF;07/09/2022;15;0,232;R
ES0000000000006410CCPF;07/09/2022;16;0,188;R
ES0000000000006410CCPF;07/09/2022;17;0,183;R
ES0000000000006410CCPF;07/09/2022;18;0,193;R
ES0000000000006410CCPF;07/09/2022;19;0,206;R
ES0000000000006410CCPF;07/09/2022;20;0,267;R
ES0000000000006410CCPF;07/09/2022;21;0,443;R
ES0000000000006410CCPF;07/09/2022;22;0,637;R
ES0000000000006410CCPF;07/09/2022;23;0,356;R
ES0000000000006410CCPF;08/09/2022;0;0,284;R
ES0000000000006410CCPF;08/09/2022;1;0,123;R
ES0000000000006410CCPF;08/09/2022;2;0,09;R
ES0000000000006410CCPF;08/09/2022;3;0,096;R
ES0000000000006410CCPF;08/09/2022;4;0,131;R
ES0000000000006410CCPF;08/09/2022;5;0,12;R
ES0000000000006410CCPF;08/09/2022;6;0,093;R
ES0000000000006410CCPF;08/09/2022;7;0,085;R
ES0000000000006410CCPF;08/09/2022;8;0,2;R
ES0000000000006410CCPF;08/09/2022;9;0,106;R
ES0000000000006410CCPF;08/09/2022;10;0,08;R
ES0000000000006410CCPF;08/09/2022;11;0,095;R
ES0000000000006410CCPF;08/09/2022;12;0,144;R
ES0000000000006410CCPF;08/09/2022;13;0,098;R
ES0000000000006410CCPF;08/09/2022;14;0,083;R
ES0000000000006410CCPF;08/09/2022;15;0,145;R
ES0000000000006410CCPF;08/09/2022;16;0,149;R
ES0000000000006410CCPF;08/09/2022;17;0,114;R
ES0000000000006410CCPF;08/09/2022;18;0,067;R
ES0000000000006410CCPF;08/09/2022;19;0,071;R
ES0000000000006410CCPF;08/09/2022;20;0,065;R
ES0000000000006410CCPF;08/09/2022;21;0,127;R
ES0000000000006410CCPF;08/09/2022;22;0,293;R
ES0000000000006410CCPF;08/09/2022;23;0,273;R
ES0000000000006410CCPF;09/09/2022;0;0,109;R
ES0000000000006410CCPF;09/09/2022;1;0,089;R
ES0000000000006410CCPF;09/09/2022;2;0,086;R
ES0000000000006410CCPF;09/09/2022;3;0,078;R
ES0000000000006410CCPF;09/09/2022;4;0,074;R
ES0000000000006410CCPF;09/09/2022;5;0,074;R
ES0000000000006410CCPF;09/09/2022;6;0,097;R
ES0000000000006410CCPF;09/09/2022;7;0,067;R
ES0000000000006410CCPF;09/09/2022;8;0,073;R
ES0000000000006410CCPF;09/09/2022;9;0,085;R
ES0000000000006410CCPF;09/09/2022;10;0,068;R
ES0000000000006410CCPF;09/09/2022;11;0,127;R
ES0000000000006410CCPF;09/09/2022;12;0,127;R
ES0000000000006410CCPF;09/09/2022;13;0,093;R
ES0000000000006410CCPF;09/09/2022;14;0,08;R
ES0000000000006410CCPF;09/09/2022;15;0,069;R
ES0000000000006410CCPF;09/09/2022;16;0,321;R
ES0000000000006410CCPF;09/09/2022;17;0,127;R
ES0000000000006410CCPF;09/09/2022;18;0,219;R
ES0000000000006410CCPF;09/09/2022;19;0,358;R
ES0000000000006410CCPF;09/09/2022;20;0,291;R
ES0000000000006410CCPF;09/09/2022;21;0,299;R
ES0000000000006410CCPF;09/09/2022;22;0,319;R
ES0000000000006410CCPF;09/09/2022;23;0,354;R
ES0000000000006410CCPF;10/09/2022;0;0,256;R
ES0000000000006410CCPF;10/09/2022;1;0,205;R
ES0000000000006410CCPF;10/09/2022;2;0,243;R
ES0000000000006410CCPF;10/09/2022;3;0,103;R
ES0000000000006410CCPF;10/09/2022;4;0,092;R
ES0000000000006410CCPF;10/09/2022;5;0,106;R
ES0000000000006410CCPF;10/09/2022;6;0,099;R
ES0000000000006410CCPF;10/09/2022;7;0,094;R
ES0000000000006410CCPF;10/09/2022;8;0,091;R
ES0000000000006410CCPF;10/09/2022;9;0,159;R
ES0000000000006410CCPF;10/09/2022;10;0,077;R
ES0000000000006410CCPF;10/09/2022;11;0,08;R
ES0000000000006410CCPF;10/09/2022;12;0,101;R
ES0000000000006410CCPF;10/09/2022;13;0,382;R
ES0000000000006410CCPF;10/09/2022;14;0,117;R
ES0000000000006410CCPF;10/09/2022;15;0,226;R
ES0000000000006410CCPF;10/09/2022;16;0,258;R
ES0000000000006410CCPF;10/09/2022;17;0,337;R
ES0000000000006410CCPF;10/09/2022;18;0,47;R
ES0000000000006410CCPF;10/09/2022;19;0,936;R
ES0000000000006410CCPF;10/09/2022;20;0,371;R
ES0000000000006410CCPF;10/09/2022;21;0,258;R
ES0000000000006410CCPF;10/09/2022;22;0,315;R
ES0000000000006410CCPF;10/09/2022;23;0,384;R
ES0000000000006410CCPF;11/09/2022;0;0,194;R
ES0000000000006410CCPF;11/09/2022;1;0,08;R
ES0000000000006410CCPF;11/09/2022;2;0,098;R
ES0000000000006410CCPF;11/09/2022;3;0,097;R
ES0000000000006410CCPF;11/09/2022;4;0,092;R
ES0000000000006410CCPF;11/09/2022;5;0,083;R
ES0000000000006410CCPF;11/09/2022;6;0,093;R
ES0000000000006410CCPF;11/09/2022;7;0,092;R
