CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000005275CCPF;01/09/22;1;1,465;R
ES0000000000005275CCPF;01/09/22;2;1,404;R
ES0000000000005275CCPF;01/09/22;3;1,411;R
ES0000000000005275CCPF;01/09/22;4;1,375;R
ES0000000000005275CCPF;01/09/22;5;1,01;R
ES0000000000005275CCPF;01/09/22;6;0,753;R
ES0000000000005275CCPF;01/09/22;7;0,598;R
ES0000000000005275CCPF;01/09/22;8;0,56;R
ES0000000000005275CCPF;01/09/22;9;0,561;R
ES0000000000005275CCPF;01/09/22;10;0,6;R
ES0000000000005275CCPF;01/09/22;11;0,775;R
ES0000000000005275CCPF;01/09/22;12;0,601;R
ES0000000000005275CCPF;01/09/22;13;0,393;R
ES0000000000005275CCPF;01/09/22;14;0,173;R
ES0000000000005275CCPF;01/09/22;15;0,172;R
ES0000000000005275CCPF;01/09/22;16;0,15;R
ES0000000000005275CCPF;01/09/22;17;0,148;R
ES0000000000005275CCPF;01/09/22;18;0,148;R
ES0000000000005275CCPF;01/09/22;19;0,149;R
ES0000000000005275CCPF;01/09/22;20;0,185;R
ES0000000000005275CCPF;01/09/22;21;0,56;R
ES0000000000005275CCPF;01/09/22;22;0,744;R
ES0000000000005275CCPF;01/09/22;23;0,313;R
ES0000000000005275CCPF;02/09/22;0;0,298;R
ES0000000000005275CCPF;02/09/22;1;0,646;R
ES0000000000005275CCPF;02/09/22;2;0,414;R
ES0000000000005275CCPF;02/09/22;3;0,281;R
ES0000000000005275CCPF;02/09/22;4;0,525;R
ES0000000000005275CCPF;02/09/22;5;0,646;R
ES0000000000005275CCPF;02/09/22;6;0,446;R
ES0000000000005275CCPF;02/09/22;7;0,357;R
ES0000000000005275CCPF;02/09/22;8;0,135;R
ES0000000000005275CCPF;02/09/22;9;0,189;R
ES0000000000005275CCPF;02/09/22;10;0,291;R
ES0000000000005275CCPF;02/09/22;11;0,303;R
ES0000000000005275CCPF;02/09/22;12;0,235;R
ES0000000000005275CCPF;02/09/22;13;0,246;R
ES0000000000005275CCPF;02/09/22;14;0,173;R
ES0000000000005275CCPF;02/09/22;15;0,148;R
ES0000000000005275CCPF;02/09/22;16;0,208;R
ES0000000000005275CCPF;02/09/22;17;0,166;R
ES0000000000005275CCPF;02/09/22;18;0,168;R
ES0000000000005275CCPF;02/09/22;19;0,164;R
ES0000000000005275CCPF;02/09/22;20;0,156;R
ES0000000000005275CCPF;02/09/22;21;0,666;R
ES0000000000005275CCPF;02/09/22;22;0,759;R
ES0000000000005275CCPF;02/09/22;23;0,295;R
ES0000000000005275CCPF;03/09/22;0;0,32;R
ES0000000000005275CCPF;03/09/22;1;0,399;R
ES0000000000005275CCPF;03/09/22;2;0,375;R
ES0000000000005275CCPF;03/09/22;3;0,336;R
ES0000000000005275CCPF;03/09/22;4;0,286;R
ES0000000000005275CCPF;03/09/22;5;0,259;R
ES0000000000005275CCPF;03/09/22;6;0,311;R
ES0000000000005275CCPF;03/09/22;7;0,275;R
ES0000000000005275CCPF;03/09/22;8;0,238;R
ES0000000000005275CCPF;03/09/22;9;0,198;R
ES0000000000005275CCPF;03/09/22;10;0,172;R
ES0000000000005275CCPF;03/09/22;11;0,141;R
ES0000000000005275CCPF;03/09/22;12;0,15;R
ES0000000000005275CCPF;03/09/22;13;0,168;R
ES0000000000005275CCPF;03/09/22;14;0,165;R
ES0000000000005275CCPF;03/09/22;15;0,341;R
ES0000000000005275CCPF;03/09/22;16;0,23;R
ES0000000000005275CCPF;03/09/22;17;0,242;R
ES0000000000005275CCPF;03/09/22;18;0,504;R
ES0000000000005275CCPF;03/09/22;19;0,939;R
ES0000000000005275CCPF;03/09/22;20;0,513;R
ES0000000000005275CCPF;03/09/22;21;0,165;R
