CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000006595CCPF;01/09/22;1;0,115;R
ES0000000000006595CCPF;01/09/22;2;0,154;R
ES0000000000006595CCPF;01/09/22;3;0,183;R
ES0000000000006595CCPF;01/09/22;4;0,151;R
ES0000000000006595CCPF;01/09/22;5;0,104;R
ES0000000000006595CCPF;01/09/22;6;0,13;R
ES0000000000006595CCPF;01/09/22;7;0,136;R
ES0000000000006595CCPF;01/09/22;8;0,154;R
ES0000000000006595CCPF;01/09/22;9;0,274;R
ES0000000000006595CCPF;01/09/22;10;0,209;R
ES0000000000006595CCPF;01/09/22;11;0,206;R
ES0000000000006595CCPF;01/09/22;12;0,127;R
ES0000000000006595CCPF;01/09/22;13;0,097;R
ES0000000000006595CCPF;01/09/22;14;0,102;R
ES0000000000006595CCPF;01/09/22;15;0,221;R
ES0000000000006595CCPF;01/09/22;16;0,38;R
ES0000000000006595CCPF;01/09/22;17;0,337;R
ES0000000000006595CCPF;01/09/22;18;0,308;R
ES0000000000006595CCPF;01/09/22;19;0,214;R
ES0000000000006595CCPF;01/09/22;20;0,256;R
ES0000000000006595CCPF;01/09/22;21;0,239;R
ES0000000000006595CCPF;01/09/22;22;0,766;R
ES0000000000006595CCPF;01/09/22;23;1,107;R
ES0000000000006595CCPF;02/09/22;0;0,776;R
ES0000000000006595CCPF;02/09/22;1;0,192;R
ES0000000000006595CCPF;02/09/22;2;0,117;R
ES0000000000006595CCPF;02/09/22;3;0,105;R
ES0000000000006595CCPF;02/09/22;4;0,134;R
ES0000000000006595CCPF;02/09/22;5;0,059;R
ES0000000000006595CCPF;02/09/22;6;0,135;R
ES0000000000006595CCPF;02/09/22;7;0,094;R
ES0000000000006595CCPF;02/09/22;8;0,231;R
ES0000000000006595CCPF;02/09/22;9;0,167;R
ES0000000000006595CCPF;02/09/22;10;0,134;R
ES0000000000006595CCPF;02/09/22;11;0,072;R
ES0000000000006595CCPF;02/09/22;12;0,127;R
ES0000000000006595CCPF;02/09/22;13;0,126;R
ES0000000000006595CCPF;02/09/22;14;0,101;R
ES0000000000006595CCPF;02/09/22;15;0,158;R
ES0000000000006595CCPF;02/09/22;16;0,253;R
ES0000000000006595CCPF;02/09/22;17;0,297;R
ES0000000000006595CCPF;02/09/22;18;0,239;R
ES0000000000006595CCPF;02/09/22;19;0,163;R
ES0000000000006595CCPF;02/09/22;20;0,226;R
ES0000000000006595CCPF;02/09/22;21;0,201;R
ES0000000000006595CCPF;02/09/22;22;0,226;R
ES0000000000006595CCPF;02/09/22;23;0,228;R
ES0000000000006595CCPF;03/09/22;0;0,097;R
ES0000000000006595CCPF;03/09/22;1;0,122;R
ES0000000000006595CCPF;03/09/22;2;0,106;R
ES0000000000006595CCPF;03/09/22;3;0,087;R
ES0000000000006595CCPF;03/09/22;4;0,135;R
ES0000000000006595CCPF;03/09/22;5;0,061;R
ES0000000000006595CCPF;03/09/22;6;0,171;R
ES0000000000006595CCPF;03/09/22;7;0,14;R
ES0000000000006595CCPF;03/09/22;8;0,123;R
ES0000000000006595CCPF;03/09/22;9;0,14;R
ES0000000000006595CCPF;03/09/22;10;0,212;R
ES0000000000006595CCPF;03/09/22;11;0,154;R
ES0000000000006595CCPF;03/09/22;12;0,75;R
ES0000000000006595CCPF;03/09/22;13;0,818;R
ES0000000000006595CCPF;03/09/22;14;0,213;R
ES0000000000006595CCPF;03/09/22;15;0,189;R
ES0000000000006595CCPF;03/09/22;16;0,221;R
ES0000000000006595CCPF;03/09/22;17;0,25;R
ES0000000000006595CCPF;03/09/22;18;0,346;R
ES0000000000006595CCPF;03/09/22;19;0,251;R
ES0000000000006595CCPF;03/09/22;20;0,211;R
ES0000000000006595CCPF;03/09/22;21;0,143;R
ES0000000000006595CCPF;03/09/22;22;0,175;R
ES0000000000006595CCPF;03/09/22;23;0,121;R
ES0000000000006595CCPF;04/09/22;0;0,128;R
ES0000000000006595CCPF;04/09/22;1;0,267;R
