CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000004565CCPF;05/09/2022;23;0,048;R
ES0000000000004565CCPF;06/09/2022;0;0,071;R
ES0000000000004565CCPF;06/09/2022;1;0,069;R
ES0000000000004565CCPF;06/09/2022;2;0,047;R
ES0000000000004565CCPF;06/09/2022;3;0,067;R
ES0000000000004565CCPF;06/09/2022;4;0,069;R
ES0000000000004565CCPF;06/09/2022;5;0,05;R
ES0000000000004565CCPF;06/09/2022;6;0,064;R
ES0000000000004565CCPF;06/09/2022;7;0,064;R
ES0000000000004565CCPF;06/09/2022;8;0,051;R
ES0000000000004565CCPF;06/09/2022;9;0,05;R
ES0000000000004565CCPF;06/09/2022;10;0,066;R
ES0000000000004565CCPF;06/09/2022;11;0,058;R
ES0000000000004565CCPF;06/09/2022;12;0,05;R
ES0000000000004565CCPF;06/09/2022;13;0,119;R
ES0000000000004565CCPF;06/09/2022;14;0,069;R
ES0000000000004565CCPF;06/09/2022;15;0,159;R
ES0000000000004565CCPF;06/09/2022;16;0,119;R
ES0000000000004565CCPF;06/09/2022;17;0,074;R
ES0000000000004565CCPF;06/09/2022;18;0,053;R
ES0000000000004565CCPF;06/09/2022;19;0,061;R
ES0000000000004565CCPF;06/09/2022;20;0,074;R
ES0000000000004565CCPF;06/09/2022;21;0,074;R
ES0000000000004565CCPF;06/09/2022;22;0,062;R
ES0000000000004565CCPF;06/09/2022;23;0,075;R
ES0000000000004565CCPF;07/09/2022;0;0,056;R
ES0000000000004565CCPF;07/09/2022;1;0,057;R
ES0000000000004565CCPF;07/09/2022;2;0,071;R
ES0000000000004565CCPF;07/09/2022;3;0,065;R
ES0000000000004565CCPF;07/09/2022;4;0,047;R
ES0000000000004565CCPF;07/09/2022;5;0,069;R
ES0000000000004565CCPF;07/09/2022;6;0,07;R
ES0000000000004565CCPF;07/09/2022;7;0,046;R
ES0000000000004565CCPF;07/09/2022;8;0,063;R
ES0000000000004565CCPF;07/09/2022;9;0,051;R
ES0000000000004565CCPF;07/09/2022;10;0,061;R
ES0000000000004565CCPF;07/09/2022;11;0,051;R
ES0000000000004565CCPF;07/09/2022;12;0,153;R
ES0000000000004565CCPF;07/09/2022;13;0,106;R
ES0000000000004565CCPF;07/09/2022;14;0,044;R
ES0000000000004565CCPF;07/09/2022;15;0,058;R
ES0000000000004565CCPF;07/09/2022;16;0,068;R
ES0000000000004565CCPF;07/09/2022;17;0,05;R
ES0000000000004565CCPF;07/09/2022;18;0,054;R
ES0000000000004565CCPF;07/09/2022;19;0,072;R
ES0000000000004565CCPF;07/09/2022;20;0,055;R
ES0000000000004565CCPF;07/09/2022;21;0,05;R
ES0000000000004565CCPF;07/09/2022;22;0,068;R
ES0000000000004565CCPF;07/09/2022;23;0,058;R
ES0000000000004565CCPF;08/09/2022;0;0,047;R
ES0000000000004565CCPF;08/09/2022;1;0,067;R
ES0000000000004565CCPF;08/09/2022;2;0,062;R
ES0000000000004565CCPF;08/09/2022;3;0,043;R
ES0000000000004565CCPF;08/09/2022;4;0,069;R
ES0000000000004565CCPF;08/09/2022;5;0,067;R
ES0000000000004565CCPF;08/09/2022;6;0,047;R
ES0000000000004565CCPF;08/09/2022;7;0,056;R
ES0000000000004565CCPF;08/09/2022;8;0,066;R
ES0000000000004565CCPF;08/09/2022;9;0,053;R
ES0000000000004565CCPF;08/09/2022;10;0,05;R
ES0000000000004565CCPF;08/09/2022;11;0,069;R
ES0000000000004565CCPF;08/09/2022;12;0,093;R
ES0000000000004565CCPF;08/09/2022;13;0,051;R
ES0000000000004565CCPF;08/09/2022;14;0,069;R
ES0000000000004565CCPF;08/09/2022;15;0,059;R
ES0000000000004565CCPF;08/09/2022;16;0,047;R
ES0000000000004565CCPF;08/09/2022;17;0,07;R
ES0000000000004565CCPF;08/09/2022;18;0,064;R
ES0000000000004565CCPF;08/09/2022;19;0,046;R
ES0000000000004565CCPF;08/09/2022;20;0,067;R
ES0000000000004565CCPF;08/09/2022;21;0,067;R
ES0000000000004565CCPF;08/09/2022;22;0,24;R
ES0000000000004565CCPF;08/09/2022;23;0,18;R
ES0000000000004565CCPF;09/09/2022;0;0,079;R
ES0000000000004565CCPF;09/09/2022;1;0,055;R
ES0000000000004565CCPF;09/09/2022;2;0,07;R
ES0000000000004565CCPF;09/09/2022;3;0,074;R
ES0000000000004565CCPF;09/09/2022;4;0,049;R
ES0000000000004565CCPF;09/09/2022;5;0,066;R
ES0000000000004565CCPF;09/09/2022;6;0,075;R
ES0000000000004565CCPF;09/09/2022;7;0,058;R
ES0000000000004565CCPF;09/09/2022;8;0,147;R
ES0000000000004565CCPF;09/09/2022;9;0,149;R
ES0000000000004565CCPF;09/09/2022;10;0,057;R
ES0000000000004565CCPF;09/09/2022;11;0,056;R
ES0000000000004565CCPF;09/09/2022;12;0,072;R
ES0000000000004565CCPF;09/09/2022;13;0,061;R
ES0000000000004565CCPF;09/09/2022;14;0,053;R
ES0000000000004565CCPF;09/09/2022;15;0,074;R
ES0000000000004565CCPF;09/09/2022;16;0,059;R
ES0000000000004565CCPF;09/09/2022;17;0,052;R
ES0000000000004565CCPF;09/09/2022;18;0,07;R
ES0000000000004565CCPF;09/09/2022;19;0,075;R
ES0000000000004565CCPF;09/09/2022;20;0,065;R
ES0000000000004565CCPF;09/09/2022;21;0,153;R
ES0000000000004565CCPF;09/09/2022;22;0,077;R
ES0000000000004565CCPF;09/09/2022;23;0,055;R
ES0000000000004565CCPF;10/09/2022;0;0,062;R
ES0000000000004565CCPF;10/09/2022;1;0,102;R
ES0000000000004565CCPF;10/09/2022;2;0,084;R
ES0000000000004565CCPF;10/09/2022;3;0,063;R
ES0000000000004565CCPF;10/09/2022;4;0,08;R
ES0000000000004565CCPF;10/09/2022;5;0,061;R
ES0000000000004565CCPF;10/09/2022;6;0,052;R
ES0000000000004565CCPF;10/09/2022;7;0,074;R
ES0000000000004565CCPF;10/09/2022;8;0,068;R
ES0000000000004565CCPF;10/09/2022;9;0,052;R
ES0000000000004565CCPF;10/09/2022;10;0,063;R
ES0000000000004565CCPF;10/09/2022;11;0,079;R
ES0000000000004565CCPF;10/09/2022;12;0,116;R
ES0000000000004565CCPF;10/09/2022;13;0,072;R
ES0000000000004565CCPF;10/09/2022;14;0,078;R
ES0000000000004565CCPF;10/09/2022;15;0,056;R
ES0000000000004565CCPF;10/09/2022;16;0,069;R
ES0000000000004565CCPF;10/09/2022;17;0,082;R
ES0000000000004565CCPF;10/09/2022;18;0,061;R
ES0000000000004565CCPF;10/09/2022;19;0,065;R
ES0000000000004565CCPF;10/09/2022;20;0,136;R
ES0000000000004565CCPF;10/09/2022;21;0,068;R
ES0000000000004565CCPF;10/09/2022;22;0,066;R
ES0000000000004565CCPF;10/09/2022;23;0,082;R
ES0000000000004565CCPF;11/09/2022;0;0,065;R
ES0000000000004565CCPF;11/09/2022;1;0,075;R
ES0000000000004565CCPF;11/09/2022;2;0,133;R
ES0000000000004565CCPF;11/09/2022;3;0,085;R
ES0000000000004565CCPF;11/09/2022;4;0,051;R
ES0000000000004565CCPF;11/09/2022;5;0,081;R
ES0000000000004565CCPF;11/09/2022;6;0,066;R
ES0000000000004565CCPF;11/09/2022;7;0,061;R
ES0000000000004565CCPF;11/09/2022;8;0,082;R
ES0000000000004565CCPF;11/09/2022;9;0,068;R
ES0000000000004565CCPF;11/09/2022;10;0,058;R
ES0000000000004565CCPF;11/09/2022;11;0,08;R
ES0000000000004565CCPF;11/09/2022;12;0,075;R
ES0000000000004565CCPF;11/09/2022;13;0,222;R
ES0000000000004565CCPF;11/09/2022;14;0,272;R
ES0000000000004565CCPF;11/09/2022;15;0,16;R
ES0000000000004565CCPF;11/09/2022;16;0,19;R
ES0000000000004565CCPF;11/09/2022;17;0,109;R
ES0000000000004565CCPF;11/09/2022;18;0,093;R
ES0000000000004565CCPF;11/09/2022;19;0,07;R
ES0000000000004565CCPF;11/09/2022;20;0,067;R
ES0000000000004565CCPF;11/09/2022;21;0,085;R
ES0000000000004565CCPF;11/09/2022;22;0,069;R
ES0000000000004565CCPF;11/09/2022;23;0,139;R
ES0000000000004565CCPF;12/09/2022;0;0,255;R
ES0000000000004565CCPF;12/09/2022;1;0,129;R
ES0000000000004565CCPF;12/09/2022;2;0,059;R
ES0000000000004565CCPF;12/09/2022;3;0,075;R
ES0000000000004565CCPF;12/09/2022;4;0,077;R
ES0000000000004565CCPF;12/09/2022;5;0,055;R
ES0000000000004565CCPF;12/09/2022;6;0,073;R
ES0000000000004565CCPF;12/09/2022;7;0,071;R
ES0000000000004565CCPF;12/09/2022;8;0,063;R
ES0000000000004565CCPF;12/09/2022;9;0,064;R
ES0000000000004565CCPF;12/09/2022;10;0,096;R
ES0000000000004565CCPF;12/09/2022;11;0,064;R
ES0000000000004565CCPF;12/09/2022;12;0,052;R
ES0000000000004565CCPF;12/09/2022;13;0,172;R
ES0000000000004565CCPF;12/09/2022;14;0,158;R
ES0000000000004565CCPF;12/09/2022;15;0,422;R
ES0000000000004565CCPF;12/09/2022;16;0,278;R
ES0000000000004565CCPF;12/09/2022;17;0,651;R
ES0000000000004565CCPF;12/09/2022;18;0,064;R
ES0000000000004565CCPF;12/09/2022;19;0,078;R
ES0000000000004565CCPF;12/09/2022;20;0,07;R
ES0000000000004565CCPF;12/09/2022;21;0,061;R
ES0000000000004565CCPF;12/09/2022;22;0,086;R
ES0000000000004565CCPF;12/09/2022;23;0,07;R
ES0000000000004565CCPF;13/09/2022;0;0,053;R
ES0000000000004565CCPF;13/09/2022;1;0,079;R
ES0000000000004565CCPF;13/09/2022;2;0,074;R
ES0000000000004565CCPF;13/09/2022;3;0,054;R
ES0000000000004565CCPF;13/09/2022;4;0,066;R
ES0000000000004565CCPF;13/09/2022;5;0,075;R
ES0000000000004565CCPF;13/09/2022;6;0,061;R
ES0000000000004565CCPF;13/09/2022;7;0,068;R
ES0000000000004565CCPF;13/09/2022;8;0,076;R
ES0000000000004565CCPF;13/09/2022;9;0,051;R
ES0000000000004565CCPF;13/09/2022;10;0,055;R
ES0000000000004565CCPF;13/09/2022;11;0,08;R
ES0000000000004565CCPF;13/09/2022;12;0,075;R
ES0000000000004565CCPF;13/09/2022;13;0,053;R
ES0000000000004565CCPF;13/09/2022;14;0,225;R
ES0000000000004565CCPF;13/09/2022;15;0,091;R
ES0000000000004565CCPF;13/09/2022;16;0,061;R
ES0000000000004565CCPF;13/09/2022;17;0,078;R
ES0000000000004565CCPF;13/09/2022;18;0,069;R
ES0000000000004565CCPF;13/09/2022;19;0,062;R
ES0000000000004565CCPF;13/09/2022;20;0,067;R
ES0000000000004565CCPF;13/09/2022;21;0,08;R
ES0000000000004565CCPF;13/09/2022;22;0,299;R
ES0000000000004565CCPF;13/09/2022;23;0,19;R
ES0000000000004565CCPF;14/09/2022;0;0,183;R
ES0000000000004565CCPF;14/09/2022;1;0,105;R
ES0000000000004565CCPF;14/09/2022;2;0,078;R
ES0000000000004565CCPF;14/09/2022;3;0,078;R
ES0000000000004565CCPF;14/09/2022;4;0,065;R
ES0000000000004565CCPF;14/09/2022;5;0,061;R
ES0000000000004565CCPF;14/09/2022;6;0,061;R
ES0000000000004565CCPF;14/09/2022;7;0,06;R
ES0000000000004565CCPF;14/09/2022;8;0,062;R
ES0000000000004565CCPF;14/09/2022;9;0,064;R
ES0000000000004565CCPF;14/09/2022;10;0,063;R
ES0000000000004565CCPF;14/09/2022;11;1,272;R
ES0000000000004565CCPF;14/09/2022;12;0,93;R
ES0000000000004565CCPF;14/09/2022;13;0,155;R
ES0000000000004565CCPF;14/09/2022;14;0,169;R
ES0000000000004565CCPF;14/09/2022;15;0,091;R
ES0000000000004565CCPF;14/09/2022;16;0,154;R
ES0000000000004565CCPF;14/09/2022;17;0,104;R
ES0000000000004565CCPF;14/09/2022;18;0,073;R
ES0000000000004565CCPF;14/09/2022;19;0,074;R
ES0000000000004565CCPF;14/09/2022;20;0,072;R
ES0000000000004565CCPF;14/09/2022;21;0,099;R
ES0000000000004565CCPF;14/09/2022;22;0,537;R
ES0000000000004565CCPF;14/09/2022;23;0,404;R
ES0000000000004565CCPF;15/09/2022;0;0,146;R
ES0000000000004565CCPF;15/09/2022;1;0,086;R
ES0000000000004565CCPF;15/09/2022;2;0,072;R
ES0000000000004565CCPF;15/09/2022;3;0,064;R
ES0000000000004565CCPF;15/09/2022;4;0,061;R
ES0000000000004565CCPF;15/09/2022;5;0,062;R
ES0000000000004565CCPF;15/09/2022;6;0,063;R
ES0000000000004565CCPF;15/09/2022;7;0,059;R
ES0000000000004565CCPF;15/09/2022;8;0,066;R
ES0000000000004565CCPF;15/09/2022;9;0,055;R
ES0000000000004565CCPF;15/09/2022;10;0,219;R
ES0000000000004565CCPF;15/09/2022;11;0,059;R
ES0000000000004565CCPF;15/09/2022;12;0,12;R
ES0000000000004565CCPF;15/09/2022;13;0,117;R
ES0000000000004565CCPF;15/09/2022;14;0,278;R
ES0000000000004565CCPF;15/09/2022;15;0,162;R
ES0000000000004565CCPF;15/09/2022;16;0,1;R
ES0000000000004565CCPF;15/09/2022;17;0,098;R
ES0000000000004565CCPF;15/09/2022;18;0,08;R
ES0000000000004565CCPF;15/09/2022;19;0,072;R
ES0000000000004565CCPF;15/09/2022;20;0,066;R
ES0000000000004565CCPF;15/09/2022;21;0,065;R
ES0000000000004565CCPF;15/09/2022;22;0,911;R
ES0000000000004565CCPF;15/09/2022;23;1,884;R
ES0000000000004565CCPF;16/09/2022;0;0,287;R
ES0000000000004565CCPF;16/09/2022;1;0,104;R
ES0000000000004565CCPF;16/09/2022;2;0,066;R
ES0000000000004565CCPF;16/09/2022;3;0,063;R
ES0000000000004565CCPF;16/09/2022;4;0,069;R
ES0000000000004565CCPF;16/09/2022;5;0,071;R
ES0000000000004565CCPF;16/09/2022;6;0,074;R
ES0000000000004565CCPF;16/09/2022;7;0,065;R
ES0000000000004565CCPF;16/09/2022;8;0,056;R
ES0000000000004565CCPF;16/09/2022;9;0,18;R
ES0000000000004565CCPF;16/09/2022;10;0,897;R
ES0000000000004565CCPF;16/09/2022;11;0,531;R
ES0000000000004565CCPF;16/09/2022;12;0,565;R
ES0000000000004565CCPF;16/09/2022;13;0,104;R
ES0000000000004565CCPF;16/09/2022;14;0,148;R
ES0000000000004565CCPF;16/09/2022;15;0,553;R
ES0000000000004565CCPF;16/09/2022;16;0,536;R
ES0000000000004565CCPF;16/09/2022;17;1,484;R
ES0000000000004565CCPF;16/09/2022;18;0,31;R
ES0000000000004565CCPF;16/09/2022;19;0,204;R
ES0000000000004565CCPF;16/09/2022;20;0,088;R
ES0000000000004565CCPF;16/09/2022;21;0,143;R
ES0000000000004565CCPF;16/09/2022;22;0,083;R
ES0000000000004565CCPF;16/09/2022;23;0,14;R
ES0000000000004565CCPF;17/09/2022;0;0,289;R
ES0000000000004565CCPF;17/09/2022;1;0,107;R
ES0000000000004565CCPF;17/09/2022;2;0,264;R
ES0000000000004565CCPF;17/09/2022;3;0,083;R
ES0000000000004565CCPF;17/09/2022;4;0,055;R
ES0000000000004565CCPF;17/09/2022;5;0,078;R
ES0000000000004565CCPF;17/09/2022;6;0,061;R
ES0000000000004565CCPF;17/09/2022;7;0,057;R
ES0000000000004565CCPF;17/09/2022;8;0,071;R
ES0000000000004565CCPF;17/09/2022;9;0,046;R
ES0000000000004565CCPF;17/09/2022;10;0,191;R
ES0000000000004565CCPF;17/09/2022;11;0,104;R
ES0000000000004565CCPF;17/09/2022;12;0,365;R
ES0000000000004565CCPF;17/09/2022;13;0,154;R
ES0000000000004565CCPF;17/09/2022;14;0,221;R
ES0000000000004565CCPF;17/09/2022;15;0,197;R
ES0000000000004565CCPF;17/09/2022;16;0,201;R
ES0000000000004565CCPF;17/09/2022;17;0,202;R
ES0000000000004565CCPF;17/09/2022;18;0,191;R
ES0000000000004565CCPF;17/09/2022;19;0,09;R
ES0000000000004565CCPF;17/09/2022;20;0,087;R
ES0000000000004565CCPF;17/09/2022;21;0,076;R
ES0000000000004565CCPF;17/09/2022;22;0,069;R
ES0000000000004565CCPF;17/09/2022;23;0,08;R
ES0000000000004565CCPF;18/09/2022;0;0,08;R
ES0000000000004565CCPF;18/09/2022;1;0,358;R
ES0000000000004565CCPF;18/09/2022;2;0,155;R
ES0000000000004565CCPF;18/09/2022;3;0,095;R
ES0000000000004565CCPF;18/09/2022;4;0,058;R
ES0000000000004565CCPF;18/09/2022;5;0,057;R
ES0000000000004565CCPF;18/09/2022;6;0,058;R
ES0000000000004565CCPF;18/09/2022;7;0,051;R
ES0000000000004565CCPF;18/09/2022;8;0,055;R
ES0000000000004565CCPF;18/09/2022;9;0,056;R
ES0000000000004565CCPF;18/09/2022;10;0,055;R
ES0000000000004565CCPF;18/09/2022;11;0,057;R
ES0000000000004565CCPF;18/09/2022;12;0,057;R
ES0000000000004565CCPF;18/09/2022;13;0,057;R
ES0000000000004565CCPF;18/09/2022;14;0,072;R
ES0000000000004565CCPF;18/09/2022;15;0,14;R
ES0000000000004565CCPF;18/09/2022;16;0,058;R
ES0000000000004565CCPF;18/09/2022;17;0,056;R
ES0000000000004565CCPF;18/09/2022;18;0,056;R
ES0000000000004565CCPF;18/09/2022;19;0,056;R
ES0000000000004565CCPF;18/09/2022;20;0,057;R
ES0000000000004565CCPF;18/09/2022;21;0,077;R
ES0000000000004565CCPF;18/09/2022;22;0,297;R
ES0000000000004565CCPF;18/09/2022;23;0,285;R
ES0000000000004565CCPF;19/09/2022;0;0,204;R
ES0000000000004565CCPF;19/09/2022;1;0,064;R
ES0000000000004565CCPF;19/09/2022;2;0,066;R
ES0000000000004565CCPF;19/09/2022;3;0,061;R
ES0000000000004565CCPF;19/09/2022;4;0,059;R
ES0000000000004565CCPF;19/09/2022;5;0,057;R
ES0000000000004565CCPF;19/09/2022;6;0,058;R
ES0000000000004565CCPF;19/09/2022;7;0,059;R
ES0000000000004565CCPF;19/09/2022;8;0,061;R
ES0000000000004565CCPF;19/09/2022;9;0,058;R
ES0000000000004565CCPF;19/09/2022;10;0,077;R
ES0000000000004565CCPF;19/09/2022;11;0,134;R
ES0000000000004565CCPF;19/09/2022;12;0,129;R
ES0000000000004565CCPF;19/09/2022;13;0,128;R
ES0000000000004565CCPF;19/09/2022;14;0,144;R
ES0000000000004565CCPF;19/09/2022;15;0,266;R
ES0000000000004565CCPF;19/09/2022;16;0,149;R
ES0000000000004565CCPF;19/09/2022;17;0,143;R
ES0000000000004565CCPF;19/09/2022;18;0,14;R
ES0000000000004565CCPF;19/09/2022;19;0,1;R
ES0000000000004565CCPF;19/09/2022;20;0,067;R
ES0000000000004565CCPF;19/09/2022;21;0,059;R
ES0000000000004565CCPF;19/09/2022;22;0,142;R
ES0000000000004565CCPF;19/09/2022;23;0,179;R
ES0000000000004565CCPF;20/09/2022;0;0,059;R
ES0000000000004565CCPF;20/09/2022;1;0,063;R
ES0000000000004565CCPF;20/09/2022;2;0,066;R
ES0000000000004565CCPF;20/09/2022;3;0,061;R
ES0000000000004565CCPF;20/09/2022;4;0,06;R
ES0000000000004565CCPF;20/09/2022;5;0,063;R
ES0000000000004565CCPF;20/09/2022;6;0,059;R
ES0000000000004565CCPF;20/09/2022;7;0,069;R
ES0000000000004565CCPF;20/09/2022;8;0,057;R
ES0000000000004565CCPF;20/09/2022;9;0,059;R
ES0000000000004565CCPF;20/09/2022;10;0,062;R
ES0000000000004565CCPF;20/09/2022;11;0,136;R
ES0000000000004565CCPF;20/09/2022;12;0,151;R
ES0000000000004565CCPF;20/09/2022;13;0,146;R
ES0000000000004565CCPF;20/09/2022;14;0,3;R
ES0000000000004565CCPF;20/09/2022;15;0,122;R
ES0000000000004565CCPF;20/09/2022;16;0,068;R
ES0000000000004565CCPF;20/09/2022;17;0,062;R
ES0000000000004565CCPF;20/09/2022;18;0,06;R
ES0000000000004565CCPF;20/09/2022;19;0,065;R
ES0000000000004565CCPF;20/09/2022;20;0,186;R
ES0000000000004565CCPF;20/09/2022;21;0,209;R
ES0000000000004565CCPF;20/09/2022;22;0,345;R
ES0000000000004565CCPF;20/09/2022;23;0,704;R
ES0000000000004565CCPF;21/09/2022;0;0,072;R
ES0000000000004565CCPF;21/09/2022;1;0,077;R
ES0000000000004565CCPF;21/09/2022;2;0,061;R
ES0000000000004565CCPF;21/09/2022;3;0,058;R
ES0000000000004565CCPF;21/09/2022;4;0,062;R
ES0000000000004565CCPF;21/09/2022;5;0,054;R
ES0000000000004565CCPF;21/09/2022;6;0,053;R
ES0000000000004565CCPF;21/09/2022;7;0,061;R
ES0000000000004565CCPF;21/09/2022;8;0,063;R
ES0000000000004565CCPF;21/09/2022;9;0,056;R
ES0000000000004565CCPF;21/09/2022;10;0,053;R
ES0000000000004565CCPF;21/09/2022;11;0,052;R
ES0000000000004565CCPF;21/09/2022;12;0,067;R
ES0000000000004565CCPF;21/09/2022;13;0,151;R
ES0000000000004565CCPF;21/09/2022;14;0,187;R
ES0000000000004565CCPF;21/09/2022;15;0,431;R
ES0000000000004565CCPF;21/09/2022;16;0,658;R
ES0000000000004565CCPF;21/09/2022;17;0,15;R
