CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000004442CCPF;01/09/2022;1;0,207;R
ES0000000000004442CCPF;01/09/2022;2;0,14;R
ES0000000000004442CCPF;01/09/2022;3;0,133;R
ES0000000000004442CCPF;01/09/2022;4;0,08;R
ES0000000000004442CCPF;01/09/2022;5;0,067;R
ES0000000000004442CCPF;01/09/2022;6;0,072;R
ES0000000000004442CCPF;01/09/2022;7;0,059;R
ES0000000000004442CCPF;01/09/2022;8;0,079;R
ES0000000000004442CCPF;01/09/2022;9;0,068;R
ES0000000000004442CCPF;01/09/2022;10;0,055;R
ES0000000000004442CCPF;01/09/2022;11;0,067;R
ES0000000000004442CCPF;01/09/2022;12;0,216;R
ES0000000000004442CCPF;01/09/2022;13;0,244;R
ES0000000000004442CCPF;01/09/2022;14;0,189;R
ES0000000000004442CCPF;01/09/2022;15;0,053;R
ES0000000000004442CCPF;01/09/2022;16;0,483;R
ES0000000000004442CCPF;01/09/2022;17;0,109;R
ES0000000000004442CCPF;01/09/2022;18;0,266;R
ES0000000000004442CCPF;01/09/2022;19;0,317;R
ES0000000000004442CCPF;01/09/2022;20;0,248;R
ES0000000000004442CCPF;01/09/2022;21;0,281;R
ES0000000000004442CCPF;01/09/2022;22;0,346;R
ES0000000000004442CCPF;01/09/2022;23;0,364;R
ES0000000000004442CCPF;02/09/2022;0;0,244;R
ES0000000000004442CCPF;02/09/2022;1;0,245;R
ES0000000000004442CCPF;02/09/2022;2;0,257;R
ES0000000000004442CCPF;02/09/2022;3;0,213;R
ES0000000000004442CCPF;02/09/2022;4;0,067;R
ES0000000000004442CCPF;02/09/2022;5;0,074;R
ES0000000000004442CCPF;02/09/2022;6;0,332;R
ES0000000000004442CCPF;02/09/2022;7;0,448;R
ES0000000000004442CCPF;02/09/2022;8;0,159;R
ES0000000000004442CCPF;02/09/2022;9;0,064;R
ES0000000000004442CCPF;02/09/2022;10;0,058;R
ES0000000000004442CCPF;02/09/2022;11;0,139;R
ES0000000000004442CCPF;02/09/2022;12;0,214;R
ES0000000000004442CCPF;02/09/2022;13;0,227;R
ES0000000000004442CCPF;02/09/2022;14;0,19;R
ES0000000000004442CCPF;02/09/2022;15;0,427;R
ES0000000000004442CCPF;02/09/2022;16;0,104;R
ES0000000000004442CCPF;02/09/2022;17;0,246;R
ES0000000000004442CCPF;02/09/2022;18;0,238;R
ES0000000000004442CCPF;02/09/2022;19;0,234;R
