CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000005189CCPF;01/09/22;1;0,116;R
ES0000000000005189CCPF;01/09/22;2;0,068;R
ES0000000000005189CCPF;01/09/22;3;0,055;R
ES0000000000005189CCPF;01/09/22;4;0,047;R
ES0000000000005189CCPF;01/09/22;5;0,064;R
ES0000000000005189CCPF;01/09/22;6;0,057;R
ES0000000000005189CCPF;01/09/22;7;0,047;R
ES0000000000005189CCPF;01/09/22;8;0,056;R
ES0000000000005189CCPF;01/09/22;9;0,057;R
ES0000000000005189CCPF;01/09/22;10;0,071;R
ES0000000000005189CCPF;01/09/22;11;0,062;R
ES0000000000005189CCPF;01/09/22;12;0,115;R
ES0000000000005189CCPF;01/09/22;13;0,268;R
ES0000000000005189CCPF;01/09/22;14;0,263;R
ES0000000000005189CCPF;01/09/22;15;0,701;R
ES0000000000005189CCPF;01/09/22;16;0,244;R
ES0000000000005189CCPF;01/09/22;17;0,094;R
ES0000000000005189CCPF;01/09/22;18;0,102;R
ES0000000000005189CCPF;01/09/22;19;0,14;R
ES0000000000005189CCPF;01/09/22;20;0,158;R
ES0000000000005189CCPF;01/09/22;21;0,091;R
ES0000000000005189CCPF;01/09/22;22;0,07;R
ES0000000000005189CCPF;01/09/22;23;0,097;R
ES0000000000005189CCPF;02/09/22;0;0,186;R
ES0000000000005189CCPF;02/09/22;1;0,041;R
ES0000000000005189CCPF;02/09/22;2;0,043;R
ES0000000000005189CCPF;02/09/22;3;0,059;R
ES0000000000005189CCPF;02/09/22;4;0,135;R
ES0000000000005189CCPF;02/09/22;5;0,066;R
ES0000000000005189CCPF;02/09/22;6;0,039;R
ES0000000000005189CCPF;02/09/22;7;0,043;R
ES0000000000005189CCPF;02/09/22;8;0,059;R
ES0000000000005189CCPF;02/09/22;9;0,042;R
ES0000000000005189CCPF;02/09/22;10;0,141;R
ES0000000000005189CCPF;02/09/22;11;0,077;R
ES0000000000005189CCPF;02/09/22;12;0,329;R
ES0000000000005189CCPF;02/09/22;13;0,407;R
ES0000000000005189CCPF;02/09/22;14;0,061;R
ES0000000000005189CCPF;02/09/22;15;0,96;R
ES0000000000005189CCPF;02/09/22;16;0,117;R
ES0000000000005189CCPF;02/09/22;17;0,056;R
ES0000000000005189CCPF;02/09/22;18;0,101;R
ES0000000000005189CCPF;02/09/22;19;0,11;R
ES0000000000005189CCPF;02/09/22;20;0,047;R
ES0000000000005189CCPF;02/09/22;21;0,192;R
ES0000000000005189CCPF;02/09/22;22;0,84;R
ES0000000000005189CCPF;02/09/22;23;0,24;R
ES0000000000005189CCPF;03/09/22;0;0,063;R
ES0000000000005189CCPF;03/09/22;1;0,04;R
ES0000000000005189CCPF;03/09/22;2;0,043;R
ES0000000000005189CCPF;03/09/22;3;0,06;R
ES0000000000005189CCPF;03/09/22;4;0,037;R
ES0000000000005189CCPF;03/09/22;5;0,05;R
ES0000000000005189CCPF;03/09/22;6;0,05;R
ES0000000000005189CCPF;03/09/22;7;0,037;R
ES0000000000005189CCPF;03/09/22;8;0,057;R
ES0000000000005189CCPF;03/09/22;9;0,078;R
ES0000000000005189CCPF;03/09/22;10;0,114;R
ES0000000000005189CCPF;03/09/22;11;0,047;R
ES0000000000005189CCPF;03/09/22;12;0,041;R
ES0000000000005189CCPF;03/09/22;13;0,055;R
ES0000000000005189CCPF;03/09/22;14;0,036;R
ES0000000000005189CCPF;03/09/22;15;0,058;R
ES0000000000005189CCPF;03/09/22;16;0,034;R
ES0000000000005189CCPF;03/09/22;17;0,055;R
ES0000000000005189CCPF;03/09/22;18;0,038;R
ES0000000000005189CCPF;03/09/22;19;0,047;R
ES0000000000005189CCPF;03/09/22;20;0,045;R
ES0000000000005189CCPF;03/09/22;21;0,041;R
ES0000000000005189CCPF;03/09/22;22;0,054;R
