CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000001236CCPF;01/09/2022;1;0,0;R
ES0000000000001236CCPF;01/09/2022;2;0,0;R
ES0000000000001236CCPF;01/09/2022;3;0,0;R
ES0000000000001236CCPF;01/09/2022;4;0,0;R
ES0000000000001236CCPF;01/09/2022;5;0,0;R
ES0000000000001236CCPF;01/09/2022;6;0,0;R
ES0000000000001236CCPF;01/09/2022;7;0,0;R
ES0000000000001236CCPF;01/09/2022;8;0,0;R
ES0000000000001236CCPF;01/09/2022;9;0,0;R
ES0000000000001236CCPF;01/09/2022;10;0,0;R
ES0000000000001236CCPF;01/09/2022;11;0,0;R
ES0000000000001236CCPF;01/09/2022;12;0,0;R
ES0000000000001236CCPF;01/09/2022;13;0,0;R
ES0000000000001236CCPF;01/09/2022;14;0,0;R
ES0000000000001236CCPF;01/09/2022;15;0,0;R
ES0000000000001236CCPF;01/09/2022;16;0,0;R
ES0000000000001236CCPF;01/09/2022;17;0,019;R
ES0000000000001236CCPF;01/09/2022;18;0,201;R
ES0000000000001236CCPF;01/09/2022;19;0,185;R
ES0000000000001236CCPF;01/09/2022;20;0,067;R
ES0000000000001236CCPF;01/09/2022;21;0,083;R
ES0000000000001236CCPF;01/09/2022;22;0,14;R
ES0000000000001236CCPF;01/09/2022;23;0,099;R
ES0000000000001236CCPF;02/09/2022;0;0,077;R
ES0000000000001236CCPF;02/09/2022;1;0,035;R
ES0000000000001236CCPF;02/09/2022;2;0,059;R
ES0000000000001236CCPF;02/09/2022;3;0,041;R
ES0000000000001236CCPF;02/09/2022;4;0,019;R
ES0000000000001236CCPF;02/09/2022;5;0,046;R
ES0000000000001236CCPF;02/09/2022;6;0,048;R
ES0000000000001236CCPF;02/09/2022;7;0,019;R
ES0000000000001236CCPF;02/09/2022;8;0,977;R
ES0000000000001236CCPF;02/09/2022;9;1,584;R
ES0000000000001236CCPF;02/09/2022;10;1,333;R
ES0000000000001236CCPF;02/09/2022;11;0,057;R
ES0000000000001236CCPF;02/09/2022;12;0,059;R
