CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000003960CCPF;01/09/2022;1;0,738;R
ES0000000000003960CCPF;01/09/2022;2;0,443;R
ES0000000000003960CCPF;01/09/2022;3;0,354;R
ES0000000000003960CCPF;01/09/2022;4;0,382;R
ES0000000000003960CCPF;01/09/2022;5;0,383;R
ES0000000000003960CCPF;01/09/2022;6;0,331;R
ES0000000000003960CCPF;01/09/2022;7;0,328;R
ES0000000000003960CCPF;01/09/2022;8;0,33;R
ES0000000000003960CCPF;01/09/2022;9;0,271;R
ES0000000000003960CCPF;01/09/2022;10;0,302;R
ES0000000000003960CCPF;01/09/2022;11;0,286;R
ES0000000000003960CCPF;01/09/2022;12;0,275;R
ES0000000000003960CCPF;01/09/2022;13;0,348;R
ES0000000000003960CCPF;01/09/2022;14;0,355;R
ES0000000000003960CCPF;01/09/2022;15;0,886;R
ES0000000000003960CCPF;01/09/2022;16;0,428;R
ES0000000000003960CCPF;01/09/2022;17;0,336;R
ES0000000000003960CCPF;01/09/2022;18;0,274;R
ES0000000000003960CCPF;01/09/2022;19;0,319;R
ES0000000000003960CCPF;01/09/2022;20;0,334;R
ES0000000000003960CCPF;01/09/2022;21;0,298;R
ES0000000000003960CCPF;01/09/2022;22;0,715;R
ES0000000000003960CCPF;01/09/2022;23;0,426;R
ES0000000000003960CCPF;02/09/2022;0;0,397;R
ES0000000000003960CCPF;02/09/2022;1;0,416;R
ES0000000000003960CCPF;02/09/2022;2;1,016;R
ES0000000000003960CCPF;02/09/2022;3;0,761;R
ES0000000000003960CCPF;02/09/2022;4;0,433;R
ES0000000000003960CCPF;02/09/2022;5;0,423;R
ES0000000000003960CCPF;02/09/2022;6;0,386;R
ES0000000000003960CCPF;02/09/2022;7;0,299;R
ES0000000000003960CCPF;02/09/2022;8;0,321;R
ES0000000000003960CCPF;02/09/2022;9;0,393;R
ES0000000000003960CCPF;02/09/2022;10;0,399;R
ES0000000000003960CCPF;02/09/2022;11;0,605;R
ES0000000000003960CCPF;02/09/2022;12;0,545;R
ES0000000000003960CCPF;02/09/2022;13;0,373;R
ES0000000000003960CCPF;02/09/2022;14;0,363;R
ES0000000000003960CCPF;02/09/2022;15;0,34;R
ES0000000000003960CCPF;02/09/2022;16;0,356;R
ES0000000000003960CCPF;02/09/2022;17;0,381;R
ES0000000000003960CCPF;02/09/2022;18;0,344;R
ES0000000000003960CCPF;02/09/2022;19;0,328;R
ES0000000000003960CCPF;02/09/2022;20;0,398;R
ES0000000000003960CCPF;02/09/2022;21;0,318;R
ES0000000000003960CCPF;02/09/2022;22;0,31;R
ES0000000000003960CCPF;02/09/2022;23;0,727;R
ES0000000000003960CCPF;03/09/2022;0;0,397;R
