CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000001754CCPF;01/09/2022;1;0,144;R
ES0000000000001754CCPF;01/09/2022;2;0,17;R
ES0000000000001754CCPF;01/09/2022;3;0,082;R
ES0000000000001754CCPF;01/09/2022;4;0,15;R
ES0000000000001754CCPF;01/09/2022;5;0,078;R
ES0000000000001754CCPF;01/09/2022;6;0,145;R
ES0000000000001754CCPF;01/09/2022;7;0,082;R
ES0000000000001754CCPF;01/09/2022;8;0,133;R
ES0000000000001754CCPF;01/09/2022;9;0,08;R
ES0000000000001754CCPF;01/09/2022;10;0,141;R
ES0000000000001754CCPF;01/09/2022;11;0,221;R
ES0000000000001754CCPF;01/09/2022;12;0,204;R
ES0000000000001754CCPF;01/09/2022;13;0,157;R
ES0000000000001754CCPF;01/09/2022;14;0,096;R
ES0000000000001754CCPF;01/09/2022;15;0,127;R
ES0000000000001754CCPF;01/09/2022;16;0,099;R
ES0000000000001754CCPF;01/09/2022;17;0,294;R
ES0000000000001754CCPF;01/09/2022;18;0,134;R
ES0000000000001754CCPF;01/09/2022;19;0,12;R
ES0000000000001754CCPF;01/09/2022;20;0,143;R
ES0000000000001754CCPF;01/09/2022;21;0,173;R
ES0000000000001754CCPF;01/09/2022;22;0,322;R
ES0000000000001754CCPF;01/09/2022;23;0,23;R
ES0000000000001754CCPF;02/09/2022;0;0,15;R
ES0000000000001754CCPF;02/09/2022;1;0,209;R
ES0000000000001754CCPF;02/09/2022;2;0,167;R
ES0000000000001754CCPF;02/09/2022;3;0,121;R
ES0000000000001754CCPF;02/09/2022;4;0,14;R
ES0000000000001754CCPF;02/09/2022;5;0,092;R
ES0000000000001754CCPF;02/09/2022;6;0,158;R
ES0000000000001754CCPF;02/09/2022;7;0,069;R
ES0000000000001754CCPF;02/09/2022;8;0,159;R
ES0000000000001754CCPF;02/09/2022;9;0,059;R
ES0000000000001754CCPF;02/09/2022;10;0,166;R
ES0000000000001754CCPF;02/09/2022;11;0,296;R
ES0000000000001754CCPF;02/09/2022;12;0,139;R
ES0000000000001754CCPF;02/09/2022;13;0,281;R
ES0000000000001754CCPF;02/09/2022;14;0,119;R
ES0000000000001754CCPF;02/09/2022;15;0,131;R
ES0000000000001754CCPF;02/09/2022;16;0,692;R
ES0000000000001754CCPF;02/09/2022;17;0,215;R
ES0000000000001754CCPF;02/09/2022;18;0,205;R
ES0000000000001754CCPF;02/09/2022;19;0,202;R
ES0000000000001754CCPF;02/09/2022;20;0,199;R
ES0000000000001754CCPF;02/09/2022;21;0,101;R
ES0000000000001754CCPF;02/09/2022;22;0,316;R
ES0000000000001754CCPF;02/09/2022;23;0,243;R
ES0000000000001754CCPF;03/09/2022;0;0,198;R
ES0000000000001754CCPF;03/09/2022;1;0,268;R
ES0000000000001754CCPF;03/09/2022;2;0,206;R
ES0000000000001754CCPF;03/09/2022;3;0,082;R
ES0000000000001754CCPF;03/09/2022;4;0,192;R
ES0000000000001754CCPF;03/09/2022;5;0,064;R
ES0000000000001754CCPF;03/09/2022;6;0,16;R
ES0000000000001754CCPF;03/09/2022;7;0,085;R
ES0000000000001754CCPF;03/09/2022;8;0,144;R
ES0000000000001754CCPF;03/09/2022;9;0,083;R
ES0000000000001754CCPF;03/09/2022;10;0,143;R
ES0000000000001754CCPF;03/09/2022;11;0,19;R
ES0000000000001754CCPF;03/09/2022;12;0,251;R
ES0000000000001754CCPF;03/09/2022;13;0,231;R
ES0000000000001754CCPF;03/09/2022;14;0,117;R
ES0000000000001754CCPF;03/09/2022;15;0,226;R
ES0000000000001754CCPF;03/09/2022;16;0,149;R
ES0000000000001754CCPF;03/09/2022;17;0,212;R
ES0000000000001754CCPF;03/09/2022;18;0,161;R
ES0000000000001754CCPF;03/09/2022;19;0,248;R
ES0000000000001754CCPF;03/09/2022;20;0,245;R
ES0000000000001754CCPF;03/09/2022;21;0,116;R
ES0000000000001754CCPF;03/09/2022;22;0,214;R
ES0000000000001754CCPF;03/09/2022;23;0,246;R
ES0000000000001754CCPF;04/09/2022;0;0,16;R
ES0000000000001754CCPF;04/09/2022;1;0,2;R
ES0000000000001754CCPF;04/09/2022;2;0,122;R
ES0000000000001754CCPF;04/09/2022;3;0,122;R
ES0000000000001754CCPF;04/09/2022;4;0,102;R
ES0000000000001754CCPF;04/09/2022;5;0,131;R
ES0000000000001754CCPF;04/09/2022;6;0,091;R
ES0000000000001754CCPF;04/09/2022;7;0,142;R
ES0000000000001754CCPF;04/09/2022;8;0,063;R
ES0000000000001754CCPF;04/09/2022;9;0,159;R
ES0000000000001754CCPF;04/09/2022;10;0,053;R
ES0000000000001754CCPF;04/09/2022;11;0,181;R
ES0000000000001754CCPF;04/09/2022;12;0,168;R
ES0000000000001754CCPF;04/09/2022;13;0,228;R
