CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000005585CCPF;02/09/22;18;0,151;R
ES0000000000005585CCPF;02/09/22;19;0,192;R
ES0000000000005585CCPF;02/09/22;20;0,2;R
ES0000000000005585CCPF;02/09/22;21;0,231;R
ES0000000000005585CCPF;02/09/22;22;0,215;R
ES0000000000005585CCPF;02/09/22;23;0,138;R
ES0000000000005585CCPF;03/09/22;0;0,218;R
ES0000000000005585CCPF;03/09/22;1;0,128;R
ES0000000000005585CCPF;03/09/22;2;0,074;R
ES0000000000005585CCPF;03/09/22;3;0,129;R
ES0000000000005585CCPF;03/09/22;4;0,034;R
ES0000000000005585CCPF;03/09/22;5;0,129;R
ES0000000000005585CCPF;03/09/22;6;0,066;R
ES0000000000005585CCPF;03/09/22;7;0,093;R
ES0000000000005585CCPF;03/09/22;8;0,157;R
ES0000000000005585CCPF;03/09/22;9;0,139;R
ES0000000000005585CCPF;03/09/22;10;0,161;R
ES0000000000005585CCPF;03/09/22;11;0,128;R
ES0000000000005585CCPF;03/09/22;12;0,12;R
ES0000000000005585CCPF;03/09/22;13;0,23;R
ES0000000000005585CCPF;03/09/22;14;0,133;R
ES0000000000005585CCPF;03/09/22;15;0,131;R
ES0000000000005585CCPF;03/09/22;16;0,191;R
ES0000000000005585CCPF;03/09/22;17;0,136;R
ES0000000000005585CCPF;03/09/22;18;0,965;R
ES0000000000005585CCPF;03/09/22;19;0,436;R
ES0000000000005585CCPF;03/09/22;20;0,468;R
ES0000000000005585CCPF;03/09/22;21;0,229;R
ES0000000000005585CCPF;03/09/22;22;0,234;R
ES0000000000005585CCPF;03/09/22;23;0,211;R
ES0000000000005585CCPF;04/09/22;0;0,205;R
ES0000000000005585CCPF;04/09/22;1;0,109;R
ES0000000000005585CCPF;04/09/22;2;0,126;R
ES0000000000005585CCPF;04/09/22;3;0,133;R
ES0000000000005585CCPF;04/09/22;4;0,075;R
ES0000000000005585CCPF;04/09/22;5;0,155;R
ES0000000000005585CCPF;04/09/22;6;0,073;R
ES0000000000005585CCPF;04/09/22;7;0,133;R
ES0000000000005585CCPF;04/09/22;8;0,085;R
ES0000000000005585CCPF;04/09/22;9;0,082;R
ES0000000000005585CCPF;04/09/22;10;0,158;R
ES0000000000005585CCPF;04/09/22;11;0,142;R
ES0000000000005585CCPF;04/09/22;12;0,31;R
ES0000000000005585CCPF;04/09/22;13;0,094;R
ES0000000000005585CCPF;04/09/22;14;0,09;R
ES0000000000005585CCPF;04/09/22;15;0,136;R
ES0000000000005585CCPF;04/09/22;16;0,249;R
ES0000000000005585CCPF;04/09/22;17;0,128;R
ES0000000000005585CCPF;04/09/22;18;0,045;R
ES0000000000005585CCPF;04/09/22;19;0,13;R
ES0000000000005585CCPF;04/09/22;20;0,05;R
ES0000000000005585CCPF;04/09/22;21;0,111;R
ES0000000000005585CCPF;04/09/22;22;0,072;R
ES0000000000005585CCPF;04/09/22;23;0,092;R
ES0000000000005585CCPF;05/09/22;0;0,186;R
ES0000000000005585CCPF;05/09/22;1;0,143;R
ES0000000000005585CCPF;05/09/22;2;0,132;R
ES0000000000005585CCPF;05/09/22;3;0,086;R
ES0000000000005585CCPF;05/09/22;4;0,081;R
ES0000000000005585CCPF;05/09/22;5;0,116;R
ES0000000000005585CCPF;05/09/22;6;0,048;R
ES0000000000005585CCPF;05/09/22;7;0,13;R
ES0000000000005585CCPF;05/09/22;8;0,037;R
ES0000000000005585CCPF;05/09/22;9;0,174;R
ES0000000000005585CCPF;05/09/22;10;0,101;R
ES0000000000005585CCPF;05/09/22;11;0,107;R
ES0000000000005585CCPF;05/09/22;12;0,155;R
ES0000000000005585CCPF;05/09/22;13;0,174;R
ES0000000000005585CCPF;05/09/22;14;0,156;R
ES0000000000005585CCPF;05/09/22;15;0,126;R
ES0000000000005585CCPF;05/09/22;16;0,136;R
ES0000000000005585CCPF;05/09/22;17;0,117;R
ES0000000000005585CCPF;05/09/22;18;0,044;R
ES0000000000005585CCPF;05/09/22;19;0,131;R
ES0000000000005585CCPF;05/09/22;20;0,147;R
ES0000000000005585CCPF;05/09/22;21;0,118;R
ES0000000000005585CCPF;05/09/22;22;0,147;R
ES0000000000005585CCPF;05/09/22;23;0,227;R
ES0000000000005585CCPF;06/09/22;0;0,06;R
ES0000000000005585CCPF;06/09/22;1;0,113;R
ES0000000000005585CCPF;06/09/22;2;0,159;R
ES0000000000005585CCPF;06/09/22;3;0,136;R
ES0000000000005585CCPF;06/09/22;4;0,129;R
ES0000000000005585CCPF;06/09/22;5;0,047;R
ES0000000000005585CCPF;06/09/22;6;0,099;R
ES0000000000005585CCPF;06/09/22;7;0,1;R
ES0000000000005585CCPF;06/09/22;8;0,043;R
ES0000000000005585CCPF;06/09/22;9;0,179;R
ES0000000000005585CCPF;06/09/22;10;0,115;R
ES0000000000005585CCPF;06/09/22;11;0,084;R
ES0000000000005585CCPF;06/09/22;12;0,153;R
ES0000000000005585CCPF;06/09/22;13;0,076;R
ES0000000000005585CCPF;06/09/22;14;0,114;R
ES0000000000005585CCPF;06/09/22;15;0,35;R
ES0000000000005585CCPF;06/09/22;16;0,166;R
ES0000000000005585CCPF;06/09/22;17;0,146;R
ES0000000000005585CCPF;06/09/22;18;0,142;R
ES0000000000005585CCPF;06/09/22;19;0,069;R
ES0000000000005585CCPF;06/09/22;20;0,15;R
ES0000000000005585CCPF;06/09/22;21;0,154;R
ES0000000000005585CCPF;06/09/22;22;0,121;R
ES0000000000005585CCPF;06/09/22;23;0,167;R
ES0000000000005585CCPF;07/09/22;0;0,136;R
ES0000000000005585CCPF;07/09/22;1;0,033;R
ES0000000000005585CCPF;07/09/22;2;0,125;R
ES0000000000005585CCPF;07/09/22;3;0,073;R
ES0000000000005585CCPF;07/09/22;4;0,077;R
ES0000000000005585CCPF;07/09/22;5;0,159;R
ES0000000000005585CCPF;07/09/22;6;0,134;R
ES0000000000005585CCPF;07/09/22;7;0,129;R
ES0000000000005585CCPF;07/09/22;8;0,085;R
ES0000000000005585CCPF;07/09/22;9;0,066;R
ES0000000000005585CCPF;07/09/22;10;0,176;R
ES0000000000005585CCPF;07/09/22;11;0,106;R
ES0000000000005585CCPF;07/09/22;12;0,084;R
ES0000000000005585CCPF;07/09/22;13;0,148;R
ES0000000000005585CCPF;07/09/22;14;0,081;R
ES0000000000005585CCPF;07/09/22;15;0,254;R
ES0000000000005585CCPF;07/09/22;16;0,205;R
ES0000000000005585CCPF;07/09/22;17;0,082;R
ES0000000000005585CCPF;07/09/22;18;0,097;R
ES0000000000005585CCPF;07/09/22;19;0,181;R
ES0000000000005585CCPF;07/09/22;20;0,173;R
ES0000000000005585CCPF;07/09/22;21;0,155;R
ES0000000000005585CCPF;07/09/22;22;0,147;R
ES0000000000005585CCPF;07/09/22;23;0,108;R
ES0000000000005585CCPF;08/09/22;0;0,145;R
ES0000000000005585CCPF;08/09/22;1;0,073;R
ES0000000000005585CCPF;08/09/22;2;0,068;R
ES0000000000005585CCPF;08/09/22;3;0,128;R
ES0000000000005585CCPF;08/09/22;4;0,05;R
ES0000000000005585CCPF;08/09/22;5;0,089;R
ES0000000000005585CCPF;08/09/22;6;0,126;R
ES0000000000005585CCPF;08/09/22;7;0,033;R
ES0000000000005585CCPF;08/09/22;8;0,107;R
ES0000000000005585CCPF;08/09/22;9;0,217;R
ES0000000000005585CCPF;08/09/22;10;0,154;R
ES0000000000005585CCPF;08/09/22;11;0,148;R
ES0000000000005585CCPF;08/09/22;12;0,147;R
ES0000000000005585CCPF;08/09/22;13;0,053;R
ES0000000000005585CCPF;08/09/22;14;0,229;R
ES0000000000005585CCPF;08/09/22;15;0,141;R
ES0000000000005585CCPF;08/09/22;16;0,076;R
ES0000000000005585CCPF;08/09/22;17;0,074;R
ES0000000000005585CCPF;08/09/22;18;0,13;R
ES0000000000005585CCPF;08/09/22;19;0,076;R
ES0000000000005585CCPF;08/09/22;20;0,065;R
ES0000000000005585CCPF;08/09/22;21;0,157;R
ES0000000000005585CCPF;08/09/22;22;0,135;R
ES0000000000005585CCPF;08/09/22;23;0,131;R
ES0000000000005585CCPF;09/09/22;0;0,143;R
ES0000000000005585CCPF;09/09/22;1;0,072;R
ES0000000000005585CCPF;09/09/22;2;0,076;R
ES0000000000005585CCPF;09/09/22;3;0,128;R
ES0000000000005585CCPF;09/09/22;4;0,061;R
ES0000000000005585CCPF;09/09/22;5;0,072;R
ES0000000000005585CCPF;09/09/22;6;0,128;R
ES0000000000005585CCPF;09/09/22;7;0,05;R
ES0000000000005585CCPF;09/09/22;8;0,271;R
ES0000000000005585CCPF;09/09/22;9;0,13;R
ES0000000000005585CCPF;09/09/22;10;0,158;R
ES0000000000005585CCPF;09/09/22;11;0,135;R
ES0000000000005585CCPF;09/09/22;12;0,127;R
ES0000000000005585CCPF;09/09/22;13;0,127;R
ES0000000000005585CCPF;09/09/22;14;0,16;R
ES0000000000005585CCPF;09/09/22;15;0,131;R
ES0000000000005585CCPF;09/09/22;16;0,13;R
ES0000000000005585CCPF;09/09/22;17;0,129;R
ES0000000000005585CCPF;09/09/22;18;0,115;R
ES0000000000005585CCPF;09/09/22;19;0,092;R
ES0000000000005585CCPF;09/09/22;20;0,138;R
ES0000000000005585CCPF;09/09/22;21;0,088;R
ES0000000000005585CCPF;09/09/22;22;0,152;R
ES0000000000005585CCPF;09/09/22;23;0,182;R
ES0000000000005585CCPF;10/09/22;0;0,123;R
ES0000000000005585CCPF;10/09/22;1;0,169;R
ES0000000000005585CCPF;10/09/22;2;0,105;R
ES0000000000005585CCPF;10/09/22;3;0,043;R
ES0000000000005585CCPF;10/09/22;4;0,137;R
ES0000000000005585CCPF;10/09/22;5;0,156;R
ES0000000000005585CCPF;10/09/22;6;0,134;R
ES0000000000005585CCPF;10/09/22;7;0,128;R
ES0000000000005585CCPF;10/09/22;8;0,078;R
ES0000000000005585CCPF;10/09/22;9;0,062;R
ES0000000000005585CCPF;10/09/22;10;0,278;R
ES0000000000005585CCPF;10/09/22;11;0,186;R
ES0000000000005585CCPF;10/09/22;12;0,104;R
ES0000000000005585CCPF;10/09/22;13;0,198;R
ES0000000000005585CCPF;10/09/22;14;0,205;R
ES0000000000005585CCPF;10/09/22;15;0,097;R
ES0000000000005585CCPF;10/09/22;16;0,132;R
ES0000000000005585CCPF;10/09/22;17;0,505;R
ES0000000000005585CCPF;10/09/22;18;0,47;R
ES0000000000005585CCPF;10/09/22;19;0,573;R
ES0000000000005585CCPF;10/09/22;20;0,213;R
ES0000000000005585CCPF;10/09/22;21;0,222;R
ES0000000000005585CCPF;10/09/22;22;0,246;R
ES0000000000005585CCPF;10/09/22;23;0,209;R
ES0000000000005585CCPF;11/09/22;0;0,21;R
ES0000000000005585CCPF;11/09/22;1;0,144;R
ES0000000000005585CCPF;11/09/22;2;0,069;R
ES0000000000005585CCPF;11/09/22;3;0,11;R
ES0000000000005585CCPF;11/09/22;4;0,151;R
ES0000000000005585CCPF;11/09/22;5;0,107;R
ES0000000000005585CCPF;11/09/22;6;0,07;R
ES0000000000005585CCPF;11/09/22;7;0,152;R
ES0000000000005585CCPF;11/09/22;8;0,146;R
ES0000000000005585CCPF;11/09/22;9;0,055;R
ES0000000000005585CCPF;11/09/22;10;0,128;R
ES0000000000005585CCPF;11/09/22;11;0,237;R
ES0000000000005585CCPF;11/09/22;12;0,27;R
ES0000000000005585CCPF;11/09/22;13;0,137;R
ES0000000000005585CCPF;11/09/22;14;0,166;R
ES0000000000005585CCPF;11/09/22;15;0,145;R
ES0000000000005585CCPF;11/09/22;16;0,147;R
ES0000000000005585CCPF;11/09/22;17;0,134;R
ES0000000000005585CCPF;11/09/22;18;0,129;R
ES0000000000005585CCPF;11/09/22;19;0,126;R
ES0000000000005585CCPF;11/09/22;20;0,158;R
ES0000000000005585CCPF;11/09/22;21;0,137;R
ES0000000000005585CCPF;11/09/22;22;0,134;R
ES0000000000005585CCPF;11/09/22;23;0,164;R
ES0000000000005585CCPF;12/09/22;0;0,169;R
ES0000000000005585CCPF;12/09/22;1;0,15;R
ES0000000000005585CCPF;12/09/22;2;0,132;R
ES0000000000005585CCPF;12/09/22;3;0,127;R
ES0000000000005585CCPF;12/09/22;4;0,106;R
ES0000000000005585CCPF;12/09/22;5;0,032;R
ES0000000000005585CCPF;12/09/22;6;0,118;R
ES0000000000005585CCPF;12/09/22;7;0,126;R
ES0000000000005585CCPF;12/09/22;8;0,073;R
ES0000000000005585CCPF;12/09/22;9;0,192;R
ES0000000000005585CCPF;12/09/22;10;0,187;R
ES0000000000005585CCPF;12/09/22;11;0,152;R
ES0000000000005585CCPF;12/09/22;12;0,121;R
ES0000000000005585CCPF;12/09/22;13;0,09;R
ES0000000000005585CCPF;12/09/22;14;0,178;R
ES0000000000005585CCPF;12/09/22;15;0,306;R
ES0000000000005585CCPF;12/09/22;16;0,297;R
ES0000000000005585CCPF;12/09/22;17;0,155;R
ES0000000000005585CCPF;12/09/22;18;0,14;R
ES0000000000005585CCPF;12/09/22;19;0,19;R
ES0000000000005585CCPF;12/09/22;20;0,174;R
ES0000000000005585CCPF;12/09/22;21;0,164;R
ES0000000000005585CCPF;12/09/22;22;0,167;R
ES0000000000005585CCPF;12/09/22;23;0,225;R
ES0000000000005585CCPF;13/09/22;0;0,192;R
ES0000000000005585CCPF;13/09/22;1;0,133;R
ES0000000000005585CCPF;13/09/22;2;0,129;R
ES0000000000005585CCPF;13/09/22;3;0,099;R
ES0000000000005585CCPF;13/09/22;4;0,033;R
ES0000000000005585CCPF;13/09/22;5;0,121;R
ES0000000000005585CCPF;13/09/22;6;0,127;R
ES0000000000005585CCPF;13/09/22;7;0,078;R
ES0000000000005585CCPF;13/09/22;8;0,044;R
ES0000000000005585CCPF;13/09/22;9;0,273;R
ES0000000000005585CCPF;13/09/22;10;0,176;R
ES0000000000005585CCPF;13/09/22;11;0,108;R
ES0000000000005585CCPF;13/09/22;12;0,125;R
ES0000000000005585CCPF;13/09/22;13;0,179;R
ES0000000000005585CCPF;13/09/22;14;0,164;R
ES0000000000005585CCPF;13/09/22;15;0,155;R
ES0000000000005585CCPF;13/09/22;16;0,211;R
ES0000000000005585CCPF;13/09/22;17;0,477;R
ES0000000000005585CCPF;13/09/22;18;0,363;R
ES0000000000005585CCPF;13/09/22;19;0,208;R
ES0000000000005585CCPF;13/09/22;20;0,197;R
ES0000000000005585CCPF;13/09/22;21;0,162;R
ES0000000000005585CCPF;13/09/22;22;0,192;R
ES0000000000005585CCPF;13/09/22;23;0,206;R
ES0000000000005585CCPF;14/09/22;0;0,197;R
ES0000000000005585CCPF;14/09/22;1;0,13;R
ES0000000000005585CCPF;14/09/22;2;0,051;R
ES0000000000005585CCPF;14/09/22;3;0,081;R
ES0000000000005585CCPF;14/09/22;4;0,129;R
ES0000000000005585CCPF;14/09/22;5;0,076;R
ES0000000000005585CCPF;14/09/22;6;0,052;R
ES0000000000005585CCPF;14/09/22;7;0,129;R
ES0000000000005585CCPF;14/09/22;8;0,088;R
ES0000000000005585CCPF;14/09/22;9;0,149;R
ES0000000000005585CCPF;14/09/22;10;0,157;R
ES0000000000005585CCPF;14/09/22;11;0,173;R
ES0000000000005585CCPF;14/09/22;12;0,155;R
ES0000000000005585CCPF;14/09/22;13;0,168;R
ES0000000000005585CCPF;14/09/22;14;0,073;R
ES0000000000005585CCPF;14/09/22;15;0,218;R
ES0000000000005585CCPF;14/09/22;16;0,129;R
ES0000000000005585CCPF;14/09/22;17;0,079;R
ES0000000000005585CCPF;14/09/22;18;0,051;R
ES0000000000005585CCPF;14/09/22;19;0,13;R
ES0000000000005585CCPF;14/09/22;20;0,131;R
ES0000000000005585CCPF;14/09/22;21;0,148;R
ES0000000000005585CCPF;14/09/22;22;0,064;R
ES0000000000005585CCPF;14/09/22;23;0,205;R
ES0000000000005585CCPF;15/09/22;0;0,233;R
ES0000000000005585CCPF;15/09/22;1;0,144;R
ES0000000000005585CCPF;15/09/22;2;0,129;R
ES0000000000005585CCPF;15/09/22;3;0,121;R
ES0000000000005585CCPF;15/09/22;4;0,034;R
ES0000000000005585CCPF;15/09/22;5;0,123;R
ES0000000000005585CCPF;15/09/22;6;0,103;R
ES0000000000005585CCPF;15/09/22;7;0,04;R
ES0000000000005585CCPF;15/09/22;8;0,128;R
ES0000000000005585CCPF;15/09/22;9;0,178;R
ES0000000000005585CCPF;15/09/22;10;0,194;R
ES0000000000005585CCPF;15/09/22;11;0,101;R
ES0000000000005585CCPF;15/09/22;12;0,086;R
ES0000000000005585CCPF;15/09/22;13;0,17;R
ES0000000000005585CCPF;15/09/22;14;0,149;R
ES0000000000005585CCPF;15/09/22;15;0,154;R
ES0000000000005585CCPF;15/09/22;16;0,338;R
ES0000000000005585CCPF;15/09/22;17;0,422;R
ES0000000000005585CCPF;15/09/22;18;0,587;R
ES0000000000005585CCPF;15/09/22;19;0,162;R
ES0000000000005585CCPF;15/09/22;20;0,161;R
ES0000000000005585CCPF;15/09/22;21;0,155;R
ES0000000000005585CCPF;15/09/22;22;0,124;R
ES0000000000005585CCPF;15/09/22;23;0,164;R
ES0000000000005585CCPF;16/09/22;0;0,132;R
ES0000000000005585CCPF;16/09/22;1;0,039;R
ES0000000000005585CCPF;16/09/22;2;0,103;R
ES0000000000005585CCPF;16/09/22;3;0,119;R
ES0000000000005585CCPF;16/09/22;4;0,033;R
ES0000000000005585CCPF;16/09/22;5;0,112;R
ES0000000000005585CCPF;16/09/22;6;0,16;R
ES0000000000005585CCPF;16/09/22;7;0,131;R
ES0000000000005585CCPF;16/09/22;8;0,129;R
ES0000000000005585CCPF;16/09/22;9;0,12;R
ES0000000000005585CCPF;16/09/22;10;0,121;R
ES0000000000005585CCPF;16/09/22;11;0,11;R
ES0000000000005585CCPF;16/09/22;12;0,069;R
ES0000000000005585CCPF;16/09/22;13;0,15;R
ES0000000000005585CCPF;16/09/22;14;0,078;R
ES0000000000005585CCPF;16/09/22;15;0,284;R
ES0000000000005585CCPF;16/09/22;16;0,235;R
ES0000000000005585CCPF;16/09/22;17;0,033;R
ES0000000000005585CCPF;16/09/22;18;0,114;R
ES0000000000005585CCPF;16/09/22;19;0,162;R
ES0000000000005585CCPF;16/09/22;20;0,163;R
ES0000000000005585CCPF;16/09/22;21;0,147;R
ES0000000000005585CCPF;16/09/22;22;0,187;R
ES0000000000005585CCPF;16/09/22;23;0,228;R
ES0000000000005585CCPF;17/09/22;0;0,224;R
ES0000000000005585CCPF;17/09/22;1;0,164;R
ES0000000000005585CCPF;17/09/22;2;0,145;R
ES0000000000005585CCPF;17/09/22;3;0,146;R
ES0000000000005585CCPF;17/09/22;4;0,182;R
ES0000000000005585CCPF;17/09/22;5;0,156;R
ES0000000000005585CCPF;17/09/22;6;0,15;R
ES0000000000005585CCPF;17/09/22;7;0,12;R
ES0000000000005585CCPF;17/09/22;8;0,032;R
ES0000000000005585CCPF;17/09/22;9;0,11;R
ES0000000000005585CCPF;17/09/22;10;0,1;R
ES0000000000005585CCPF;17/09/22;11;0,041;R
ES0000000000005585CCPF;17/09/22;12;0,171;R
ES0000000000005585CCPF;17/09/22;13;0,138;R
ES0000000000005585CCPF;17/09/22;14;0,361;R
ES0000000000005585CCPF;17/09/22;15;0,33;R
ES0000000000005585CCPF;17/09/22;16;0,205;R
ES0000000000005585CCPF;17/09/22;17;0,131;R
ES0000000000005585CCPF;17/09/22;18;0,131;R
ES0000000000005585CCPF;17/09/22;19;0,127;R
ES0000000000005585CCPF;17/09/22;20;0,126;R
ES0000000000005585CCPF;17/09/22;21;0,035;R
ES0000000000005585CCPF;17/09/22;22;0,112;R
ES0000000000005585CCPF;17/09/22;23;0,149;R
ES0000000000005585CCPF;18/09/22;0;0,145;R
ES0000000000005585CCPF;18/09/22;1;0,07;R
ES0000000000005585CCPF;18/09/22;2;0,15;R
ES0000000000005585CCPF;18/09/22;3;0,092;R
ES0000000000005585CCPF;18/09/22;4;0,084;R
ES0000000000005585CCPF;18/09/22;5;0,176;R
ES0000000000005585CCPF;18/09/22;6;0,153;R
ES0000000000005585CCPF;18/09/22;7;0,131;R
ES0000000000005585CCPF;18/09/22;8;0,104;R
ES0000000000005585CCPF;18/09/22;9;0,032;R
ES0000000000005585CCPF;18/09/22;10;0,112;R
ES0000000000005585CCPF;18/09/22;11;0,112;R
ES0000000000005585CCPF;18/09/22;12;0,183;R
ES0000000000005585CCPF;18/09/22;13;0,162;R
ES0000000000005585CCPF;18/09/22;14;0,085;R
ES0000000000005585CCPF;18/09/22;15;0,274;R
ES0000000000005585CCPF;18/09/22;16;0,172;R
ES0000000000005585CCPF;18/09/22;17;0,208;R
ES0000000000005585CCPF;18/09/22;18;0,16;R
ES0000000000005585CCPF;18/09/22;19;0,133;R
ES0000000000005585CCPF;18/09/22;20;0,128;R
ES0000000000005585CCPF;18/09/22;21;0,074;R
ES0000000000005585CCPF;18/09/22;22;0,041;R
ES0000000000005585CCPF;18/09/22;23;0,132;R
ES0000000000005585CCPF;19/09/22;0;0,151;R
ES0000000000005585CCPF;19/09/22;1;0,057;R
ES0000000000005585CCPF;19/09/22;2;0,075;R
ES0000000000005585CCPF;19/09/22;3;0,128;R
ES0000000000005585CCPF;19/09/22;4;0,056;R
ES0000000000005585CCPF;19/09/22;5;0,064;R
ES0000000000005585CCPF;19/09/22;6;0,156;R
ES0000000000005585CCPF;19/09/22;7;0,136;R
ES0000000000005585CCPF;19/09/22;8;0,13;R
ES0000000000005585CCPF;19/09/22;9;0,19;R
ES0000000000005585CCPF;19/09/22;10;0,055;R
ES0000000000005585CCPF;19/09/22;11;0,126;R
ES0000000000005585CCPF;19/09/22;12;0,128;R
ES0000000000005585CCPF;19/09/22;13;0,117;R
ES0000000000005585CCPF;19/09/22;14;0,214;R
ES0000000000005585CCPF;19/09/22;15;0,426;R
ES0000000000005585CCPF;19/09/22;16;0,122;R
ES0000000000005585CCPF;19/09/22;17;0,047;R
ES0000000000005585CCPF;19/09/22;18;0,125;R
ES0000000000005585CCPF;19/09/22;19;0,2;R
ES0000000000005585CCPF;19/09/22;20;0,174;R
ES0000000000005585CCPF;19/09/22;21;0,153;R
ES0000000000005585CCPF;19/09/22;22;0,176;R
ES0000000000005585CCPF;19/09/22;23;0,11;R
ES0000000000005585CCPF;20/09/22;0;0,184;R
ES0000000000005585CCPF;20/09/22;1;0,101;R
ES0000000000005585CCPF;20/09/22;2;0,032;R
ES0000000000005585CCPF;20/09/22;3;0,125;R
ES0000000000005585CCPF;20/09/22;4;0,088;R
ES0000000000005585CCPF;20/09/22;5;0,038;R
ES0000000000005585CCPF;20/09/22;6;0,13;R
ES0000000000005585CCPF;20/09/22;7;0,063;R
ES0000000000005585CCPF;20/09/22;8;0,063;R
ES0000000000005585CCPF;20/09/22;9;0,213;R
ES0000000000005585CCPF;20/09/22;10;0,148;R
ES0000000000005585CCPF;20/09/22;11;0,15;R
ES0000000000005585CCPF;20/09/22;12;0,138;R
ES0000000000005585CCPF;20/09/22;13;0,109;R
ES0000000000005585CCPF;20/09/22;14;0,128;R
ES0000000000005585CCPF;20/09/22;15;0,346;R
ES0000000000005585CCPF;20/09/22;16;0,576;R
ES0000000000005585CCPF;20/09/22;17;0,316;R
ES0000000000005585CCPF;20/09/22;18;0,144;R
ES0000000000005585CCPF;20/09/22;19;0,17;R
ES0000000000005585CCPF;20/09/22;20;0,085;R
ES0000000000005585CCPF;20/09/22;21;0,139;R
ES0000000000005585CCPF;20/09/22;22;0,252;R
ES0000000000005585CCPF;20/09/22;23;0,234;R
ES0000000000005585CCPF;21/09/22;0;0,201;R
ES0000000000005585CCPF;21/09/22;1;0,11;R
ES0000000000005585CCPF;21/09/22;2;0,034;R
ES0000000000005585CCPF;21/09/22;3;0,129;R
ES0000000000005585CCPF;21/09/22;4;0,085;R
ES0000000000005585CCPF;21/09/22;5;0,045;R
ES0000000000005585CCPF;21/09/22;6;0,129;R
ES0000000000005585CCPF;21/09/22;7;0,06;R
ES0000000000005585CCPF;21/09/22;8;0,067;R
ES0000000000005585CCPF;21/09/22;9;0,174;R
ES0000000000005585CCPF;21/09/22;10;0,116;R
ES0000000000005585CCPF;21/09/22;11;0,084;R
ES0000000000005585CCPF;21/09/22;12;0,162;R
ES0000000000005585CCPF;21/09/22;13;0,153;R
ES0000000000005585CCPF;21/09/22;14;0,148;R
ES0000000000005585CCPF;21/09/22;15;0,274;R
ES0000000000005585CCPF;21/09/22;16;0,193;R
ES0000000000005585CCPF;21/09/22;17;0,159;R
ES0000000000005585CCPF;21/09/22;18;0,142;R
ES0000000000005585CCPF;21/09/22;19;0,132;R
ES0000000000005585CCPF;21/09/22;20;0,127;R
ES0000000000005585CCPF;21/09/22;21;0,165;R
ES0000000000005585CCPF;21/09/22;22;0,191;R
ES0000000000005585CCPF;21/09/22;23;0,156;R
ES0000000000005585CCPF;22/09/22;0;0,195;R
ES0000000000005585CCPF;22/09/22;1;0,104;R
ES0000000000005585CCPF;22/09/22;2;0,068;R
ES0000000000005585CCPF;22/09/22;3;0,149;R
ES0000000000005585CCPF;22/09/22;4;0,052;R
ES0000000000005585CCPF;22/09/22;5;0,086;R
ES0000000000005585CCPF;22/09/22;6;0,118;R
ES0000000000005585CCPF;22/09/22;7;0,032;R
ES0000000000005585CCPF;22/09/22;8;0,118;R
ES0000000000005585CCPF;22/09/22;9;0,121;R
ES0000000000005585CCPF;22/09/22;10;0,102;R
ES0000000000005585CCPF;22/09/22;11;0,205;R
ES0000000000005585CCPF;22/09/22;12;0,149;R
